,Country Name,Country Code,year,agriculturalLand,agriculturalGDP
1552,Guatemala,GTM,1979,28.14483016,25.38150623
1553,Guyana,GUY,1979,8.712217424,19.87029636
1554,Honduras,HND,1979,29.10894629,36.24857695
1555,IBRD only,IBD,1979,38.14936974,17.4222319
1556,IDA & IBRD total,IBT,1979,37.393349,19.33229783
1557,India,IND,1979,60.73611172,31.28095945
1558,"Iran, Islamic Rep.",IRN,1979,36.78135514,8.571918275
1559,Iraq,IRQ,1979,21.58126986,5.478544308
1560,Jordan,JOR,1979,12.74932004,6.269618321
1561,Kenya,KEN,1979,44.94500474,30.18625011
1562,Kiribati,KIR,1979,46.91358025,17.55665128
1563,St. Kitts and Nevis,KNA,1979,42.85714286,8.04431296
1564,"Korea, Rep.",KOR,1979,23.34646486,18.53633847
1565,Latin America & Caribbean (excluding high income),LAC,1979,32.78608656,11.48317084
1566,Latin America & Caribbean,LCN,1979,32.47072785,10.54962661
1567,Sri Lanka,LKA,1979,37.61760485,27.23629969
1568,Low & middle income,LMY,1979,37.49102688,20.0100665
1569,Lesotho,LSO,1979,76.05401845,34.25599673
1570,Morocco,MAR,1979,62.74703114,17.91660622
1571,Madagascar,MDG,1979,61.93898958,26.37766098
1572,Mexico,MEX,1979,50.41179043,9.182708605
1573,Middle income,MIC,1979,37.59560965,19.68797759
1574,Mali,MLI,1979,26.29098747,55.00661578
1575,Malta,MLT,1979,43.75,3.636335584
1576,Mauritania,MRT,1979,38.27398855,21.78004642
1577,Mauritius,MUS,1979,56.15763547,16.02094241
1578,Malawi,MWI,1979,42.10861264,49.0929092
1579,Malaysia,MYS,1979,14.72868665,24.87528584
1580,Niger,NER,1979,23.65043025,48.68450092
1581,Netherlands,NLD,1979,60.24881517,3.497880749
1582,Norway,NOR,1979,2.611952558,3.78009938
1583,Nepal,NPL,1979,28.46153846,60.1620533
1584,New Zealand,NZL,1979,63.36257643,11.41766525
1585,Oman,OMN,1979,3.395799677,3.125242342
1586,Pakistan,PAK,1979,47.13703819,27.77980145
1587,Panama,PAN,1979,24.9125639,8.056248967
1588,Peru,PER,1979,14.5546875,9.774950136
1589,Philippines,PHL,1979,34.85930845,24.18173258
1590,Papua New Guinea,PNG,1979,1.695888354,33.86009838
1591,Puerto Rico,PRI,1979,54.79143179,2.723137255
1592,Paraguay,PRY,1979,31.75182482,31.39572697
1593,Rwanda,RWA,1979,68.78800162,49.0381619
1594,South Asia,SAS,1979,56.86181923,32.86030764
1595,Saudi Arabia,SAU,1979,40.42861994,1.223871473
1596,Senegal,SEN,1979,45.92531034,23.62593011
1597,Singapore,SGP,1979,11.94029851,1.549107903
1598,Sierra Leone,SLE,1979,37.6697146,30.01938126
1599,El Salvador,SLV,1979,67.56756757,38.90242459
1600,Somalia,SOM,1979,70.12943539,51.06689823
1601,Suriname,SUR,1979,0.41025641,7.412140575
1602,Eswatini,SWZ,1979,77.90697674,28.53848371
1603,Seychelles,SYC,1979,10.86956522,7.296190594
1604,Syrian Arab Republic,SYR,1979,75.96038742,18.40970904
1605,Chad,TCD,1979,38.23856417,41.26637935
1606,East Asia & Pacific (IDA & IBRD countries),TEA,1979,40.62666526,29.63751113
1607,Togo,TGO,1979,55.70876999,25.35583162
1608,Thailand,THA,1979,36.60670594,23.9935595
1609,Latin America & the Caribbean (IDA & IBRD countries),TLA,1979,32.35882376,10.72498466
1610,Tonga,TON,1979,45.83333333,36.23179701
1611,South Asia (IDA & IBRD),TSA,1979,56.86181923,32.86030764
1612,Trinidad and Tobago,TTO,1979,20.66276803,3.360553363
1613,Tunisia,TUN,1979,57.61457261,13.54209446
1614,Turkey,TUR,1979,50.53337318,27.90756272
1615,Uganda,UGA,1979,53.10044542,65.21779783
1616,St. Vincent and the Grenadines,VCT,1979,30.76923077,12.50876516
1617,"Venezuela, RB",VEN,1979,23.69480188,5.352248275
1618,Vanuatu,VUT,1979,10.50041017,21.95122219
1619,World,WLD,1979,37.57619824,7.353876178
1620,South Africa,ZAF,1979,77.6611793,5.58519953
1621,Zambia,ZMB,1979,26.60783707,14.9300857
1622,Zimbabwe,ZWE,1979,31.57554608,13.08537349
1623,Arab World,ARB,1980,28.60180193,4.607330899
1624,United Arab Emirates,ARE,1980,3.139960574,0.490602457
1625,Argentina,ARG,1980,46.7791383,6.353505005
1626,Antigua and Barbuda,ATG,1980,15.90909091,3.070102067
1627,Austria,AUT,1980,38.03584403,4.326402537
1628,Burundi,BDI,1980,81.30841121,57.57193562
1629,Benin,BEN,1980,17.97623271,35.43268847
1630,Burkina Faso,BFA,1980,32.10891813,28.44634498
1631,Bangladesh,BGD,1980,76.72274718,32.82389185
1632,Bulgaria,BGR,1980,55.87092109,14.41859563
1633,Bahrain,BHR,1980,14.49275362,0.984370952
1634,Belize,BLZ,1980,4.208680403,22.87525437
1635,Bolivia,BOL,1980,30.98126096,17.11711712
1636,Brazil,BRA,1980,27.81925261,9.850640147
1637,Barbados,BRB,1980,44.18604651,7.475442043
1638,Brunei Darussalam,BRN,1980,2.65654649,0.634854457
1639,Bhutan,BTN,1980,8.839329666,39.82935286
1640,Botswana,BWA,1980,45.88428352,12.7038991
1641,Chile,CHL,1980,22.66210466,7.224721702
1642,China,CHN,1980,45.46775063,29.63393836
1643,Cote d'Ivoire,CIV,1980,54.26100629,25.88027326
1644,Cameroon,CMR,1980,18.89107487,28.67678483
1645,"Congo, Rep.",COG,1980,30.81991215,11.68146781
1646,Colombia,COL,1980,40.82199189,19.3599007
1647,Comoros,COM,1980,53.73455132,29.37529273
1648,Cabo Verde,CPV,1980,16.12903226,18.5600465
1649,Costa Rica,CRI,1980,49.27536232,17.80463914
1650,Caribbean small states,CSS,1980,6.415956527,6.877065132
1651,Cuba,CUB,1980,55.27932961,12.01497227
1652,Cyprus,CYP,1980,18.56060606,9.588316752
1653,Dominica,DMA,1980,25.33333333,21.46028985
1654,Denmark,DNK,1980,68.54648419,4.074480055
1655,Dominican Republic,DOM,1980,54.23307804,19.7595137
1656,East Asia & Pacific (excluding high income),EAP,1980,40.79236953,27.05482261
1657,Early-demographic dividend,EAR,1980,36.36852972,14.64091376
1658,East Asia & Pacific,EAS,1980,48.00954981,9.717998709
1659,Ecuador,ECU,1980,23.39979772,16.11089455
1660,"Egypt, Arab Rep.",EGY,1980,2.456175599,16.58186085
1661,Finland,FIN,1980,8.325946354,8.580681582
1662,Fiji,FJI,1980,15.87301587,20.28057128
1663,France,FRA,1980,57.93274235,3.60736658
1664,Gabon,GAB,1980,19.99456669,6.757355674
1665,Ghana,GHA,1980,52.73798014,57.92028377
1666,"Gambia, The",GMB,1980,55.63241107,27.0185652
1667,Guinea-Bissau,GNB,1980,49.18207681,42.19533459
1668,Grenada,GRD,1980,47.05882353,16.47868171
1669,Guatemala,GTM,1980,28.46211273,24.84471931
1670,Guyana,GUY,1980,8.712217424,20.68965517
1671,Honduras,HND,1980,29.10894629,34.96059742
1672,IBRD only,IBD,1980,38.32574412,16.0367648
1673,IDA & IBRD total,IBT,1980,37.5773095,17.56712543
1674,India,IND,1980,60.63251928,33.05748473
1675,"Iran, Islamic Rep.",IRN,1980,35.43370417,11.06046358
1676,Iraq,IRQ,1980,21.58126986,4.704293405
1677,Jordan,JOR,1980,12.77198549,7.14010989
1678,Kenya,KEN,1980,44.94500474,27.79076135
1679,Kiribati,KIR,1980,46.91358025,14.29411765
1680,St. Kitts and Nevis,KNA,1980,57.69230769,8.423501407
1681,"Korea, Rep.",KOR,1980,23.2946299,14.26931587
1682,Latin America & Caribbean (excluding high income),LAC,1980,33.11928183,10.0426228
1683,Latin America & Caribbean,LCN,1980,32.77447574,9.284764139
1684,Sri Lanka,LKA,1980,37.45814065,27.81798727
1685,Low & middle income,LMY,1980,37.68240522,18.23306933
1686,Lesotho,LSO,1980,75.62582345,22.4361202
1687,Morocco,MAR,1980,64.8218687,15.12214362
1688,Mexico,MEX,1980,50.50541423,6.318713984
1689,Middle income,MIC,1980,37.81329436,17.92551008
1690,Mali,MLI,1980,26.29098747,41.58998398
1691,Malta,MLT,1980,40.625,3.4837001
1692,Mauritania,MRT,1980,38.28854177,23.50668755
1693,Mauritius,MUS,1980,56.15763547,10.50937105
1694,Malawi,MWI,1980,40.62367416,39.22981793
1695,Malaysia,MYS,1980,14.87183077,23.02726814
1696,Namibia,NAM,1980,46.95429314,8.023447973
1697,Niger,NER,1980,24.25199337,43.05660591
1698,Netherlands,NLD,1980,59.83412322,3.445031119
1699,Norway,NOR,1980,2.562670434,3.626063925
1700,Nepal,NPL,1980,28.56643357,57.89902179
1701,New Zealand,NZL,1980,63.82970643,9.960142822
1702,Oman,OMN,1980,3.395799677,2.545859349
1703,Pakistan,PAK,1980,48.53673724,26.54550579
1704,Panama,PAN,1980,24.95291902,7.403760363
1705,Philippines,PHL,1980,35.63403428,22.03158341
1706,Papua New Guinea,PNG,1980,1.704721106,33.11865816
1707,Puerto Rico,PRI,1980,53.55129651,2.634368008
1708,Paraguay,PRY,1980,32.80896048,29.46459955
1709,Rwanda,RWA,1980,69.51763275,45.84683654
1710,South Asia,SAS,1980,57.02667855,32.63769753
1711,Saudi Arabia,SAU,1980,40.45327466,0.986333581
1712,Senegal,SEN,1980,45.92011635,18.51957652
1713,Singapore,SGP,1980,11.94029851,1.509493769
1714,Sierra Leone,SLE,1980,37.73898587,30.37646041
1715,El Salvador,SLV,1980,68.05019305,37.95789371
1716,Somalia,SOM,1980,70.13740555,64.36218924
1717,Suriname,SUR,1980,0.442307692,7.735849057
1718,Sweden,SWE,1980,9.026660818,4.806605842
1719,Eswatini,SWZ,1980,75.05813953,19.51716377
1720,Seychelles,SYC,1980,10.86956522,6.837243869
1721,Syrian Arab Republic,SYR,1980,76.51539885,20.87380534
1722,Chad,TCD,1980,38.23856417,45.73216456
1723,East Asia & Pacific (IDA & IBRD countries),TEA,1980,40.94394094,27.01047361
1724,Togo,TGO,1980,55.80069866,27.48854606
1725,Thailand,THA,1980,37.06864491,23.23987777
1726,Latin America & the Caribbean (IDA & IBRD countries),TLA,1980,32.66127018,9.397076027
1727,Tonga,TON,1980,47.22222222,33.40260407
1728,South Asia (IDA & IBRD),TSA,1980,57.02667855,32.63769753
1729,Trinidad and Tobago,TTO,1980,19.68810916,2.587865829
1730,Tunisia,TUN,1980,55.99897013,14.13077249
1731,Turkey,TUR,1980,50.12668425,26.14614002
1732,Uganda,UGA,1980,53.45077824,71.76304224
1733,St. Vincent and the Grenadines,VCT,1980,30.76923077,9.996223578
1734,"Venezuela, RB",VEN,1980,23.83084859,5.297461458
1735,Vanuatu,VUT,1980,10.50041017,17.68728975
1736,World,WLD,1980,37.71651813,6.916721575
1737,South Africa,ZAF,1980,77.61996225,5.836479544
1738,Zambia,ZMB,1980,26.69661954,13.98354877
1739,Zimbabwe,ZWE,1980,31.73064495,15.07753065
1740,Africa Eastern and Southern,AFE,1981,44.2072152,15.9675488
1741,Africa Western and Central,AFW,1981,33.2546226,15.77791381
1742,Arab World,ARB,1981,28.22857126,5.024377871
1743,United Arab Emirates,ARE,1981,3.196282737,0.548306765
1744,Argentina,ARG,1981,46.73309728,6.475522961
1745,Antigua and Barbuda,ATG,1981,15.90909091,2.958127773
1746,Austria,AUT,1981,38.21022039,3.966934702
1747,Burundi,BDI,1981,80.80218069,58.14259605
1748,Benin,BEN,1981,18.2422845,32.66465235
1749,Burkina Faso,BFA,1981,32.29166667,29.80398029
1750,Bangladesh,BGD,1981,76.67665361,31.95151692
1751,Bulgaria,BGR,1981,55.85284281,16.62556618
1752,Bahrain,BHR,1981,13.04347826,1.012347573
1753,Belize,BLZ,1981,4.252520824,22.39133379
1754,Bolivia,BOL,1981,31.47696852,17.36111111
1755,Brazil,BRA,1981,28.04616817,9.843520537
1756,Barbados,BRB,1981,44.18604651,5.751004016
1757,Brunei Darussalam,BRN,1981,2.65654649,0.693804542
1758,Bhutan,BTN,1981,8.839329666,37.61807283
1759,Botswana,BWA,1981,45.88428352,12.3706177
1760,Chile,CHL,1981,22.52761145,6.464607459
1761,China,CHN,1981,46.02999784,31.31558121
1762,Cote d'Ivoire,CIV,1981,54.62264151,26.53399835
1763,Cameroon,CMR,1981,18.95453872,27.1765767
1764,"Congo, Rep.",COG,1981,30.82869693,7.882591841
1765,Colombia,COL,1981,40.8364128,19.24774041
1766,Comoros,COM,1981,53.73455132,29.375492
1767,Cabo Verde,CPV,1981,16.12903226,15.77264812
1768,Costa Rica,CRI,1981,50.9009009,23.01905144
1769,Caribbean small states,CSS,1981,6.414227492,6.282645938
1770,Cuba,CUB,1981,55.2886406,12.07983093
1771,Cyprus,CYP,1981,19.03679654,9.25799218
1772,Dominica,DMA,1981,25.33333333,20.87536478
1773,Denmark,DNK,1981,68.3577159,4.329511733
1774,Dominican Republic,DOM,1981,54.33657628,17.85407271
1775,East Asia & Pacific (excluding high income),EAP,1981,41.16002806,26.98559988
1776,Early-demographic dividend,EAR,1981,36.2612856,14.13884802
1777,East Asia & Pacific,EAS,1981,48.26696775,9.454696293
1778,Ecuador,ECU,1981,24.41482445,15.76643949
1779,"Egypt, Arab Rep.",EGY,1981,2.479280727,21.62056567
1780,Ethiopia,ETH,1981,53.46049046,54.73913635
1781,Fragile and conflict affected situations,FCS,1981,30.07264729,14.29435948
1782,Finland,FIN,1981,8.262582488,7.662805054
1783,Fiji,FJI,1981,16.42036125,17.96401515
1784,France,FRA,1981,57.86882312,3.5316725
1785,Gabon,GAB,1981,19.99456669,6.117198666
1786,Ghana,GHA,1981,52.73798014,53.08429488
1787,"Gambia, The",GMB,1981,57.80632411,30.62806482
1788,Guinea-Bissau,GNB,1981,49.43100996,49.27083099
1789,Grenada,GRD,1981,47.05882353,17.13314833
1790,Guatemala,GTM,1981,28.62075401,24.98561168
1791,Guyana,GUY,1981,8.712217424,18.78522347
1792,Honduras,HND,1981,29.17150773,32.93800729
1793,Heavily indebted poor countries (HIPC),HPC,1981,35.21385103,31.57994713
1794,IBRD only,IBD,1981,38.42684549,15.85623461
1795,IDA & IBRD total,IBT,1981,37.60741306,16.63926447
1796,IDA total,IDA,1981,35.70149775,21.82196523
1797,IDA blend,IDB,1981,36.16503168,16.20889224
1798,IDA only,IDX,1981,35.59804346,30.72959553
1799,India,IND,1981,60.67590702,31.71514239
1800,"Iran, Islamic Rep.",IRN,1981,35.78182175,13.69414825
1801,Iraq,IRQ,1981,21.58126986,8.420802157
1802,Jordan,JOR,1981,12.66545784,5.510595706
1803,Kenya,KEN,1981,44.94500474,27.87345201
1804,Kiribati,KIR,1981,46.91358025,18.95277778
1805,St. Kitts and Nevis,KNA,1981,57.69230769,5.773809524
1806,"Korea, Rep.",KOR,1981,23.27389592,15.02542793
1807,Latin America & Caribbean (excluding high income),LAC,1981,33.29846714,9.817315462
1808,Latin America & Caribbean,LCN,1981,32.93126615,9.079531873
1809,Low income,LIC,1981,37.0529294,27.66792085
1810,Sri Lanka,LKA,1981,37.45814065,27.96159105
1811,Lower middle income,LMC,1981,37.5935833,22.2322613
1812,Low & middle income,LMY,1981,37.71640203,17.27732649
1813,Lesotho,LSO,1981,75.82345191,24.34776903
1814,Morocco,MAR,1981,65.18037195,10.6848451
1815,Mexico,MEX,1981,50.52084673,6.359815394
1816,Middle income,MIC,1981,37.85839947,16.92327505
1817,Mali,MLI,1981,26.2934461,42.61273524
1818,Malta,MLT,1981,40.625,3.540379525
1819,Mongolia,MNG,1981,80.15075053,16.74278822
1820,Mauritania,MRT,1981,38.30794606,24.18611913
1821,Mauritius,MUS,1981,56.15763547,12.3126653
1822,Malawi,MWI,1981,41.68434451,35.95085281
1823,Malaysia,MYS,1981,15.35471009,21.82103241
1824,Namibia,NAM,1981,46.95429314,8.741123765
1825,Niger,NER,1981,23.90463409,45.65180487
1826,Nigeria,NGA,1981,51.84514202,12.24040925
1827,Netherlands,NLD,1981,59.56753555,3.866973334
1828,Norway,NOR,1981,2.562670434,3.619323147
1829,Nepal,NPL,1981,28.69230769,56.79862201
1830,New Zealand,NZL,1981,65.82355399,8.52086743
1831,Oman,OMN,1981,3.395799677,2.476767739
1832,Pakistan,PAK,1981,47.35367372,27.46229277
1833,Panama,PAN,1981,25.31611515,7.252131985
1834,Philippines,PHL,1981,35.78495489,21.80806218
1835,Papua New Guinea,PNG,1981,1.717970234,33.39280276
1836,Pre-demographic dividend,PRE,1981,35.89655552,16.794995
1837,Puerto Rico,PRI,1981,52.64937993,2.298238247
1838,Paraguay,PRY,1981,33.87113013,27.76732812
1839,Rwanda,RWA,1981,71.34171058,40.73711832
1840,South Asia,SAS,1981,56.86621269,31.59990248
1841,Saudi Arabia,SAU,1981,40.47699901,1.003421235
1842,Senegal,SEN,1981,45.91492235,20.66362304
1843,Singapore,SGP,1981,10.44776119,1.463165525
1844,Sierra Leone,SLE,1981,37.80825713,29.3298251
1845,El Salvador,SLV,1981,66.11969112,34.38962328
1846,Somalia,SOM,1981,70.14537571,62.77097454
1847,Sub-Saharan Africa (excluding high income),SSA,1981,39.54360569,16.1755295
1848,Sub-Saharan Africa,SSF,1981,39.54298473,16.17217341
1849,Suriname,SUR,1981,0.467948718,7.874015748
1850,Sweden,SWE,1981,8.955987718,4.871468613
1851,Eswatini,SWZ,1981,74.65116279,19.28528648
1852,Seychelles,SYC,1981,10.86956522,7.820486608
1853,Syrian Arab Republic,SYR,1981,76.80378714,19.15867248
1854,Chad,TCD,1981,38.23856417,40.27144942
1855,East Asia & Pacific (IDA & IBRD countries),TEA,1981,41.31439768,26.94136435
1856,Togo,TGO,1981,55.80069866,28.1835632
1857,Thailand,THA,1981,37.85746442,21.35710076
1858,Latin America & the Caribbean (IDA & IBRD countries),TLA,1981,32.81942254,9.193653278
1859,Tonga,TON,1981,47.22222222,33.81828924
1860,South Asia (IDA & IBRD),TSA,1981,56.86621269,31.59990248
1861,Sub-Saharan Africa (IDA & IBRD countries),TSS,1981,39.54298473,16.17217341
1862,Trinidad and Tobago,TTO,1981,18.51851852,2.596984685
1863,Tunisia,TUN,1981,56.3208033,13.66650649
1864,Turkey,TUR,1981,50.17086132,24.16276421
1865,Uganda,UGA,1981,53.8511586,58.32647873
1866,St. Vincent and the Grenadines,VCT,1981,30.76923077,11.76852801
1867,"Venezuela, RB",VEN,1981,23.85352304,5.424812768
1868,Vanuatu,VUT,1981,10.74651354,18.52897028
1869,World,WLD,1981,37.73488709,6.966814362
1870,South Africa,ZAF,1981,77.57050178,6.045897617
1871,Zambia,ZMB,1981,26.68316765,15.62517932
1872,Zimbabwe,ZWE,1981,31.92451855,16.60812032
1873,Africa Eastern and Southern,AFE,1982,44.21049507,15.61987085
1874,Africa Western and Central,AFW,1982,33.45427371,16.98863999
1875,Arab World,ARB,1982,28.25257928,5.986185605
1876,United Arab Emirates,ARE,1982,3.196282737,0.640366458
1877,Argentina,ARG,1982,47.05282659,9.596156046
1878,Antigua and Barbuda,ATG,1982,15.90909091,2.699248208
1879,Austria,AUT,1982,38.05643013,3.646038873
1880,Burundi,BDI,1982,80.21806854,52.61267683
1881,Benin,BEN,1982,18.53494147,32.50119968
1882,Burkina Faso,BFA,1982,32.4744152,27.5193113
1883,Bangladesh,BGD,1982,76.65360682,31.44169633
1884,Bulgaria,BGR,1982,55.87996023,17.17781684
1885,Bahrain,BHR,1982,11.5942029,1.057776481
1886,Belize,BLZ,1982,4.252520824,19.03351181
1887,Bolivia,BOL,1982,31.51112342,16.20111732
1888,Brazil,BRA,1982,28.27310861,8.370880982
1889,Barbados,BRB,1982,44.18604651,5.211448099
1890,Brunei Darussalam,BRN,1982,2.466793169,0.843789381
1891,Bhutan,BTN,1982,8.946343343,38.33846723
1892,Botswana,BWA,1982,45.88781254,10.27223578
1893,Chile,CHL,1982,22.32587165,6.28802554
1894,China,CHN,1982,47.04864998,32.7857031
1895,Cote d'Ivoire,CIV,1982,55.0,24.12531339
1896,Cameroon,CMR,1982,19.06031182,27.0057545
1897,"Congo, Rep.",COG,1982,30.90483163,7.85915493
1898,Colombia,COL,1982,40.8499324,18.76512134
1899,Comoros,COM,1982,53.73455132,29.37683988
1900,Cabo Verde,CPV,1982,16.12903226,12.58012028
1901,Costa Rica,CRI,1982,52.46768508,24.49471891
1902,Caribbean small states,CSS,1982,6.372730641,5.597424349
1903,Cuba,CUB,1982,56.63873371,12.17233028
1904,Cyprus,CYP,1982,19.6969697,9.269194977
1905,Dominica,DMA,1982,25.33333333,19.62077962
1906,Denmark,DNK,1982,68.12175555,4.652489075
1907,Dominican Republic,DOM,1982,54.44007452,17.06703559
1908,East Asia & Pacific (excluding high income),EAP,1982,41.80214833,27.32862886
1909,Early-demographic dividend,EAR,1982,36.37312262,14.49664492
1910,East Asia & Pacific,EAS,1982,48.46516764,10.14480857
1911,Ecuador,ECU,1982,25.1408756,15.92606537
1912,"Egypt, Arab Rep.",EGY,1982,2.456416696,18.04862843
1913,Ethiopia,ETH,1982,53.22888283,53.25650967
1914,Fragile and conflict affected situations,FCS,1982,30.16510547,15.00945763
1915,Finland,FIN,1982,8.167372534,7.770483377
1916,Fiji,FJI,1982,16.96770662,18.57804922
1917,France,FRA,1982,57.7939463,4.0526358
1918,Gabon,GAB,1982,19.99456669,6.1233081
1919,Ghana,GHA,1982,53.61694647,57.34115279
1920,"Gambia, The",GMB,1982,59.88142292,35.44931476
1921,Guinea-Bissau,GNB,1982,49.89331437,46.75967662
1922,Grenada,GRD,1982,47.05882353,14.27336916
1923,Guatemala,GTM,1982,28.9660321,25.12429592
1924,Guyana,GUY,1982,8.712217424,20.19363762
1925,Honduras,HND,1982,29.21619448,29.78046693
1926,Heavily indebted poor countries (HIPC),HPC,1982,35.253787,30.72436673
1927,IBRD only,IBD,1982,38.6944935,15.92879422
1928,IDA & IBRD total,IBT,1982,37.85009969,16.81440294
1929,IDA total,IDA,1982,35.88612714,22.82947634
1930,IDA blend,IDB,1982,37.01524099,17.72684368
1931,IDA only,IDX,1982,35.63412472,30.02797813
1932,India,IND,1982,60.80035248,30.57047008
1933,"Iran, Islamic Rep.",IRN,1982,36.14221862,12.77417741
1934,Iraq,IRQ,1982,21.60642019,10.2998891
1935,Jordan,JOR,1982,12.73912058,5.630644281
1936,Kenya,KEN,1982,44.94500474,28.96660109
1937,Kiribati,KIR,1982,46.91358025,19.2025
1938,St. Kitts and Nevis,KNA,1982,53.84615385,8.154654267
1939,"Korea, Rep.",KOR,1982,23.25316193,14.00327476
1940,Latin America & Caribbean (excluding high income),LAC,1982,33.51136979,9.61463837
1941,Latin America & Caribbean,LCN,1982,33.12129447,8.895413766
1942,Low income,LIC,1982,37.07140247,27.28212372
1943,Sri Lanka,LKA,1982,36.61298039,26.5994502
1944,Lower middle income,LMC,1982,37.79263384,21.79938805
1945,Low & middle income,LMY,1982,37.96894501,17.41854002
1946,Lesotho,LSO,1982,75.49407115,16.66435594
1947,Morocco,MAR,1982,65.37530809,12.91555411
1948,Mexico,MEX,1982,50.57486046,5.37348336
1949,Middle income,MIC,1982,38.1610385,17.0668144
1950,Mali,MLI,1982,26.2934461,40.40048229
1951,Malta,MLT,1982,40.625,3.730866986
1952,Mongolia,MNG,1982,80.15461263,18.0364148
1953,Mauritania,MRT,1982,38.32735034,24.73757746
1954,Mauritius,MUS,1982,56.15763547,13.04904051
1955,Malawi,MWI,1982,42.74501485,37.22922286
1956,Malaysia,MYS,1982,15.54646173,21.50166073
1957,Namibia,NAM,1982,46.95429314,8.458458789
1958,Niger,NER,1982,23.96779032,44.29864469
1959,Nigeria,NGA,1982,53.14514092,13.50269014
1960,Netherlands,NLD,1982,59.38981043,3.9743369
1961,Norway,NOR,1982,2.579097809,3.418784394
1962,Nepal,NPL,1982,28.71748252,57.16728978
1963,New Zealand,NZL,1982,63.53347765,7.179456266
1964,Oman,OMN,1982,3.395799677,2.533149286
1965,Pakistan,PAK,1982,49.95459734,28.44776792
1966,Panama,PAN,1982,25.74656981,6.760746823
1967,Philippines,PHL,1982,36.01972029,20.42304853
