,Country Name,Country Code,year,totalNaturalResourcesRents,grossSavings,imports,exports
1352,Middle income,MIC,1992,4.930942557,30.71047188,3.859313227,3.040935243
1353,Malta,MLT,1992,0.0,28.60605204,0.958528142,0.116017621
1354,Mauritius,MUS,1992,0.020443256,29.06090129,2.475202749,0.565242717
1355,Malaysia,MYS,1992,19.22986809,31.69647503,1.077824395,10.23754412
1356,North America,NAC,1992,1.108991937,17.3761135,1.807623969,4.687554095
1357,Netherlands,NLD,1992,0.314235887,26.13988051,2.229973632,4.438308524
1358,Norway,NOR,1992,4.609332243,24.90797501,1.824945511,1.747671941
1359,OECD members,OED,1992,0.599997596,19.34088792,2.880962628,2.711626135
1360,Oman,OMN,1992,33.52977176,12.73016771,0.655739474,0.018877103
1361,Pakistan,PAK,1992,1.041056798,21.46648995,3.736985844,9.650194713
1362,Peru,PER,1992,2.906031245,13.09089231,1.570172076,3.21634655
1363,Philippines,PHL,1992,0.811880201,20.71006786,2.43342567,1.494956629
1364,Portugal,PRT,1992,0.240128641,25.29432665,3.021995129,4.633112583
1365,Post-demographic dividend,PST,1992,0.543728698,19.65448323,2.76667807,2.537600979
1366,Romania,ROU,1992,4.270725905,22.89811252,3.541240336,3.538069279
1367,South Asia,SAS,1992,2.2866552,22.94832006,3.641270402,2.518415313
1368,Saudi Arabia,SAU,1992,33.87822727,16.71914918,1.122131351,0.079166307
1369,Singapore,SGP,1992,0.001021033,46.99315848,1.172354271,1.778290277
1370,Sweden,SWE,1992,0.286668806,17.97275707,2.133723651,6.574426185
1371,Seychelles,SYC,1992,0.109511997,19.44905318,1.811720042,0.540119659
1372,East Asia & Pacific (IDA & IBRD countries),TEA,1992,5.657009116,38.39098592,4.515526937,3.253501859
1373,Thailand,THA,1992,0.676607421,33.68704552,4.860925804,4.494900579
1374,Latin America & the Caribbean (IDA & IBRD countries),TLA,1992,3.328121054,17.99974358,2.353622989,3.191866973
1375,South Asia (IDA & IBRD),TSA,1992,2.2866552,22.94832006,3.641270402,2.518415313
1376,Tunisia,TUN,1992,4.097282402,21.86138597,3.690037293,0.607007534
1377,Turkey,TUR,1992,0.454734512,18.36545427,4.7584536,1.403783297
1378,Upper middle income,UMC,1992,4.631781729,32.25863207,3.915260126,2.952782171
1379,United States,USA,1992,0.989330049,17.68152195,1.869427343,3.70992286
1380,"Venezuela, RB",VEN,1992,17.37600166,20.2037162,2.538413781,0.116544725
1381,World,WLD,1992,1.539986859,23.7156975,3.004613702,2.596358509
1382,South Africa,ZAF,1992,4.485596238,15.95483097,2.161926792,3.752485021
1383,Zimbabwe,ZWE,1992,10.81681773,11.01111891,2.077559097,4.86829656
1384,Argentina,ARG,1993,1.166918037,16.25052791,1.922137356,2.135536899
1385,Australia,AUS,1993,2.088352453,20.16855205,1.949811765,8.16595463
1386,Burundi,BDI,1993,14.23864858,12.11157647,2.089117742,4.928179755
1387,Bangladesh,BGD,1993,0.42553274,20.90120214,4.800682823,3.231172995
1388,Belize,BLZ,1993,0.585191138,18.89408222,0.53997163,2.695458501
1389,Bolivia,BOL,1993,3.590511892,7.798764903,1.594580585,8.01325096
1390,Brazil,BRA,1993,1.765592666,20.25435669,4.318984811,3.058173702
1391,Barbados,BRB,1993,0.26970207,13.20867329,2.469210701,0.402711003
1392,Central African Republic,CAF,1993,6.516582511,12.52460864,0.899318642,13.10378888
1393,Canada,CAN,1993,2.644716701,14.93238077,1.474960002,8.558294268
1394,Chile,CHL,1993,3.359775814,21.24679243,1.824870967,11.50388371
1395,China,CHN,1993,4.241628283,41.70723462,3.118775204,2.083818721
1396,"Congo, Rep.",COG,1993,41.68786234,21.21146423,0.500251011,1.847705562
1397,Colombia,COL,1993,3.15350599,17.90335645,2.519816798,6.045852932
1398,Cyprus,CYP,1993,0.012898024,24.77692755,1.273671664,0.565836118
1399,Czech Republic,CZE,1993,0.977111269,29.46911257,2.733774522,3.305902189
1400,Germany,DEU,1993,0.075124088,22.51315684,2.33639332,0.975204608
1401,Denmark,DNK,1993,0.361738021,22.01487841,2.781246072,2.862773871
1402,East Asia & Pacific (excluding high income),EAP,1993,4.755373618,39.86122536,3.160331003,2.780866346
1403,Early-demographic dividend,EAR,1993,6.572012522,21.45064409,2.951677032,1.95872075
1404,East Asia & Pacific,EAS,1993,0.789817784,37.81345321,3.674107423,2.233858455
1405,Europe & Central Asia,ECS,1993,0.694263963,19.96741829,2.585293791,1.907119782
1406,Ecuador,ECU,1993,7.393801403,14.78189876,2.291581727,2.123932924
1407,Euro area,EMU,1993,0.099483168,21.55028817,2.62212127,1.791553954
1408,Spain,ESP,1993,0.067609562,19.18890926,2.331913702,1.211483462
1409,European Union,EUU,1993,0.154702238,21.31057751,2.588823459,2.144918649
1410,Finland,FIN,1993,0.548937085,17.67231204,2.862942002,8.126193044
1411,Fiji,FJI,1993,1.541457051,14.35743508,0.327085004,3.586458673
1412,France,FRA,1993,0.072476486,21.23720599,2.124306155,1.447223932
1413,Gabon,GAB,1993,29.60476785,17.46450265,0.572006521,2.994980352
1414,United Kingdom,GBR,1993,0.54832596,13.81072935,2.160231713,0.615448887
1415,Guatemala,GTM,1993,1.370907679,11.02080072,1.490502,3.949098516
1416,High income,HIC,1993,0.851241835,19.41551125,2.61414988,2.248099682
1417,Honduras,HND,1993,1.833759193,20.05504569,1.358307112,3.981424942
1418,Hungary,HUN,1993,0.689260626,11.87828708,2.600737015,2.982151021
1419,IBRD only,IBD,1993,4.522763763,31.62107807,3.083984392,2.775401031
1420,IDA & IBRD total,IBT,1993,4.916878662,31.29150225,3.084039742,2.790111483
1421,Indonesia,IDN,1993,5.629364961,28.99814745,5.211672648,4.19144283
1422,India,IND,1993,2.421439392,24.08307671,3.37983358,1.971955088
1423,Iceland,ISL,1993,0.0,20.49164137,1.710488885,0.47240341
1424,Italy,ITA,1993,0.060012049,19.98295395,4.925031728,0.621360418
1425,Jamaica,JAM,1993,4.290396333,34.15256434,1.870964099,0.28314994
1426,Jordan,JOR,1993,0.060998511,24.62736386,1.308324513,0.579772437
1427,Kenya,KEN,1993,6.771410783,37.15646242,2.567821712,5.980747738
1428,"Korea, Rep.",KOR,1993,0.017671053,38.19792199,6.527741791,1.225739307
1429,Kuwait,KWT,1993,40.65987492,31.19358058,0.876827016,0.034102869
1430,Latin America & Caribbean (excluding high income),LAC,1993,1.997000719,18.77780782,2.634648781,2.509257982
1431,Latin America & Caribbean,LCN,1993,2.61925537,18.78529405,2.550587729,3.135086222
1432,Sri Lanka,LKA,1993,0.442217812,25.61813858,2.059357232,3.425180851
1433,Low & middle income,LMY,1993,4.822113156,31.59136464,3.158059431,2.642933842
1434,Late-demographic dividend,LTE,1993,5.275259997,36.44438429,2.697482956,2.604664832
1435,Morocco,MAR,1993,0.310563197,24.88115814,5.242205614,2.440852988
1436,Madagascar,MDG,1993,4.268077021,33.52558066,1.617146929,3.820420291
1437,Mexico,MEX,1993,2.256187844,19.90511284,2.324857793,1.24989943
1438,Middle income,MIC,1993,4.581807821,31.74289055,3.159503062,2.64211767
1439,Malta,MLT,1993,0.0,26.63886715,0.856344524,0.142740483
1440,Mauritius,MUS,1993,0.025573342,27.71797377,2.85788212,0.595951845
1441,Malaysia,MYS,1993,16.28975514,34.71317319,1.158407379,8.745362703
1442,North America,NAC,1993,1.06394001,16.86318719,1.91880408,4.476238979
1443,Netherlands,NLD,1993,0.361495425,26.44490771,2.24548827,4.03376406
1444,Norway,NOR,1993,5.15479371,24.91431368,1.723053034,1.320709741
1445,OECD members,OED,1993,0.57857733,19.10602048,2.844278616,2.537569427
1446,Oman,OMN,1993,33.1092852,8.511258223,0.759309776,0.013325175
1447,Pakistan,PAK,1993,0.912409591,16.12698572,3.556102096,4.421694058
1448,Peru,PER,1993,2.326098575,13.3494756,1.851824612,2.426846584
1449,Philippines,PHL,1993,0.612469444,20.35127169,2.267089599,1.43926561
1450,Portugal,PRT,1993,0.247521548,22.76814697,2.870878812,3.958336014
1451,Post-demographic dividend,PST,1993,0.525906901,19.28463169,2.716775221,2.357783028
1452,Romania,ROU,1993,3.614212571,24.21831422,2.896491201,3.324362392
1453,South Asia,SAS,1993,1.977855511,23.07302856,3.460339049,2.310956975
1454,Saudi Arabia,SAU,1993,32.56347199,15.50817895,1.221211717,0.036984559
1455,Singapore,SGP,1993,0.000671957,44.36899474,0.932476898,1.350029362
1456,Sweden,SWE,1993,0.382327719,16.05423516,1.860096673,6.422971005
1457,Seychelles,SYC,1993,0.101569572,19.4493991,1.31702189,0.167649825
1458,East Asia & Pacific (IDA & IBRD countries),TEA,1993,4.755373618,39.86122536,3.160331003,2.780866346
1459,Thailand,THA,1993,0.549160723,35.94037831,4.162452761,3.985536671
1460,Latin America & the Caribbean (IDA & IBRD countries),TLA,1993,2.7264312,18.7933016,2.550728367,3.136588421
1461,South Asia (IDA & IBRD),TSA,1993,1.977855511,23.07302856,3.460339049,2.310956975
1462,Tunisia,TUN,1993,3.706940287,19.5899507,3.133641002,0.6052871
1463,Turkey,TUR,1993,0.34560541,18.51829015,4.906666305,1.865057031
1464,Upper middle income,UMC,1993,3.819726087,33.29741949,3.042277663,2.644316508
1465,Uruguay,URY,1993,0.442303519,13.94383484,2.324045488,16.19841159
1466,United States,USA,1993,0.93119473,17.04342268,2.001259013,3.362218649
1467,"Venezuela, RB",VEN,1993,17.43313945,17.69143676,2.361273954,0.192199459
1468,World,WLD,1993,1.510185656,23.89109058,2.764522021,2.359797492
1469,South Africa,ZAF,1993,4.367864909,15.81817646,2.286555999,2.847081961
1470,Zimbabwe,ZWE,1993,8.724395074,20.4048859,2.106040914,6.223336245
1471,Argentina,ARG,1994,1.048337562,15.64836245,1.61563551,3.353189497
1472,Australia,AUS,1994,2.000212061,21.72030902,1.78106672,8.945095255
1473,Burundi,BDI,1994,17.06171534,5.417275125,1.679720584,2.757026732
1474,Bahrain,BHR,1994,4.737402871,16.56635482,0.824779536,0.055517604
1475,Belize,BLZ,1994,0.52783167,14.14378235,0.348182794,3.354451841
1476,Bolivia,BOL,1994,4.412119077,10.19955065,1.554520201,8.94034226
1477,Brazil,BRA,1994,1.296197337,21.29036053,3.250908179,3.390181138
1478,Barbados,BRB,1994,0.215419464,15.14479509,2.797576694,0.361321598
1479,Central African Republic,CAF,1994,11.76899808,15.09212915,6.253158401,11.05308818
1480,Canada,CAN,1994,2.450499225,17.0360145,1.529227994,8.906232741
1481,Chile,CHL,1994,4.882374195,21.51965573,1.713933893,12.22261486
1482,China,CHN,1994,3.22160643,41.69672659,4.406699928,2.171597603
1483,"Congo, Rep.",COG,1994,37.7083155,28.80795333,0.563901246,12.48132542
1484,Colombia,COL,1994,2.432536505,19.10144714,2.341505742,5.80466922
1485,Costa Rica,CRI,1994,2.388316863,15.24487523,1.157022271,5.172473264
1486,Cyprus,CYP,1994,0.009598808,25.95735121,1.300509892,0.598360445
1487,Czech Republic,CZE,1994,0.727329125,29.9482488,2.878922988,4.882056001
1488,Germany,DEU,1994,0.060195964,22.74805721,2.642310502,1.059323905
1489,Denmark,DNK,1994,0.330385276,21.67027049,3.113879202,2.861957314
1490,East Asia & Pacific (excluding high income),EAP,1994,3.913721537,39.97835951,4.139706628,2.816444269
1491,Early-demographic dividend,EAR,1994,6.170540467,22.10251457,3.196676801,1.957559512
1492,East Asia & Pacific,EAS,1994,0.689937694,38.0394815,4.001581645,2.29330572
1493,Europe & Central Asia,ECS,1994,0.575398597,21.47986762,2.867934462,2.1096372
1494,Ecuador,ECU,1994,6.50681452,15.34660032,1.934450835,2.500742649
1495,"Egypt, Arab Rep.",EGY,1994,8.692001306,23.92662811,5.702769458,7.992182335
1496,Euro area,EMU,1994,0.088778863,21.74103916,2.910599042,2.022793954
1497,Spain,ESP,1994,0.068769801,18.70503073,2.697118146,1.387725807
1498,European Union,EUU,1994,0.136065269,21.67457508,2.863342069,2.385005216
1499,Finland,FIN,1994,0.535854648,20.64483801,2.834595087,9.309717903
1500,Fiji,FJI,1994,1.548266822,15.77699621,0.243863544,5.475264122
1501,France,FRA,1994,0.070181694,21.35331179,2.383420206,1.465302071
1502,Gabon,GAB,1994,27.09202657,29.14043229,0.592076529,8.837313344
1503,United Kingdom,GBR,1994,0.559625149,15.96515481,2.503728923,0.700970922
1504,Guatemala,GTM,1994,1.390716417,10.80423214,1.208336956,4.362222747
1505,High income,HIC,1994,0.734245923,20.20525389,2.75693315,2.476324576
1506,Honduras,HND,1994,2.271464975,23.76289264,1.044373833,4.428207541
1507,Hungary,HUN,1994,0.537869643,15.69683786,2.631449842,2.693796535
1508,IBRD only,IBD,1994,3.857357376,31.75774191,3.672928983,2.825595007
1509,IDA & IBRD total,IBT,1994,4.350406464,31.41851879,3.638180885,2.862484643
1510,Indonesia,IDN,1994,4.991235208,29.87169532,5.633282288,4.886076022
1511,India,IND,1994,2.032176216,25.95100089,4.341088785,1.192329034
1512,Iceland,ISL,1994,0.0,20.78590211,1.534888269,0.618615572
1513,Italy,ITA,1994,0.054665924,20.07680731,5.606190088,0.660861375
1514,Jamaica,JAM,1994,4.434668194,25.92304835,1.942372995,0.391784535
1515,Jordan,JOR,1994,0.064503422,26.26773263,1.89449651,0.870842823
1516,Kenya,KEN,1994,6.337797721,33.7985121,2.139775785,7.931295174
1517,"Korea, Rep.",KOR,1994,0.018230093,37.89659889,5.714636898,1.315255294
1518,Kuwait,KWT,1994,38.99201057,31.41336094,1.000563038,0.031306572
1519,Latin America & Caribbean (excluding high income),LAC,1994,1.728597313,19.51830444,2.246829387,2.694495333
1520,Latin America & Caribbean,LCN,1994,2.316211601,19.66056178,2.237396041,3.324844854
1521,Sri Lanka,LKA,1994,0.34440642,24.37927304,1.93752119,3.519546299
1522,Low & middle income,LMY,1994,4.23887296,31.6539503,3.721584195,2.719022545
1523,Late-demographic dividend,LTE,1994,4.218475567,35.88441497,3.580292236,2.907892802
1524,Morocco,MAR,1994,0.397384387,23.76298043,5.993354335,3.422449028
1525,Madagascar,MDG,1994,5.433874005,27.69118779,1.299303097,3.690930641
1526,Mexico,MEX,1994,2.082842927,20.21905153,2.153845766,1.268792067
1527,Middle income,MIC,1994,3.878983013,31.77603165,3.731878572,2.705063715
1528,Malta,MLT,1994,0.0,25.91181608,0.943234746,0.038563428
1529,Mauritius,MUS,1994,0.019649185,25.24777782,2.662207922,0.579416774
1530,Malaysia,MYS,1994,14.3928999,35.09141613,1.190052361,7.157356832
1531,North America,NAC,1994,0.896653802,17.78236117,1.956958413,4.692685151
1532,Nicaragua,NIC,1994,1.622826458,-4.659504455,1.017828147,3.541180225
1533,Netherlands,NLD,1994,0.288205809,27.42951023,2.436749545,4.233418545
1534,Norway,NOR,1994,4.993427998,25.83225948,2.357891701,1.338098941
1535,Nepal,NPL,1994,1.200027148,13.9920437,5.319607225,1.424899925
1536,OECD members,OED,1994,0.504576359,19.88100865,2.917572077,2.72870176
1537,Oman,OMN,1994,30.39971835,10.64409639,0.833159446,0.024834148
1538,Peru,PER,1994,3.009051574,16.76548061,1.872919503,2.195253012
1539,Philippines,PHL,1994,0.673685265,22.42090866,2.199677151,1.214135924
1540,Portugal,PRT,1994,0.275049381,21.65532364,3.373455295,4.331730914
1541,Post-demographic dividend,PST,1994,0.448270257,20.14780152,2.797147864,2.51662543
1542,Romania,ROU,1994,2.722283214,23.25680734,2.224678051,3.744102112
1543,South Asia,SAS,1994,1.700486028,24.8882618,4.240934484,1.364847554
1544,Saudi Arabia,SAU,1994,28.89305198,15.39678877,1.314427433,0.041183449
1545,Singapore,SGP,1994,0.000735974,48.09376467,0.871324193,1.123612811
1546,El Salvador,SLV,1994,0.56741053,20.6341118,2.713533843,0.873815318
1547,Sweden,SWE,1994,0.364558516,19.65033684,2.086974473,6.595926049
1548,Seychelles,SYC,1994,0.10199608,24.98981583,1.388285842,0.14057259
1549,East Asia & Pacific (IDA & IBRD countries),TEA,1994,3.913721537,39.97835951,4.139706628,2.816444269
1550,Togo,TGO,1994,11.10599912,14.25111016,1.589126684,32.22277344
1551,Thailand,THA,1994,0.561468479,35.80270857,4.193514635,4.581953145
1552,Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,2.407160855,19.67065694,2.236456615,3.326443949
1553,South Asia (IDA & IBRD),TSA,1994,1.700486028,24.8882618,4.240934484,1.364847554
1554,Tunisia,TUN,1994,2.980776066,21.1324072,3.86677417,0.575465661
1555,Turkey,TUR,1994,0.386729091,18.18988747,5.23815806,1.534063866
1556,Uganda,UGA,1994,19.00344038,18.86420225,3.178941291,4.044465186
1557,Upper middle income,UMC,1994,3.209402075,33.11123449,3.607297981,2.701031691
1558,Uruguay,URY,1994,0.375584936,13.65731374,2.999147933,14.94758553
1559,United States,USA,1994,0.773607852,17.85203059,2.036419839,3.542779688
1560,"Venezuela, RB",VEN,1994,17.39416323,21.85046475,3.116087435,0.223704668
1561,World,WLD,1994,1.325767336,24.62737701,3.030325324,2.543707517
1562,South Africa,ZAF,1994,4.834472007,15.37134376,2.183337961,3.520246674
1563,Zimbabwe,ZWE,1994,9.487027668,18.08787522,2.025127344,6.098956012
1564,Argentina,ARG,1995,1.26936337,16.51163227,2.033745557,4.349713682
1565,Australia,AUS,1995,2.04946556,20.6508857,1.650987929,8.532496021
1566,Burundi,BDI,1995,24.02891351,6.017278401,1.933778882,2.726110993
1567,Bangladesh,BGD,1995,0.455446463,22.14615449,3.367964077,2.651085124
1568,Bahrain,BHR,1995,5.010058601,18.63942928,0.963759693,0.044274684
1569,Belize,BLZ,1995,0.64319951,15.59354311,0.254514638,1.464517221
1570,Bolivia,BOL,1995,5.052149019,11.16875603,1.669785911,8.655232272
1571,Brazil,BRA,1995,1.135132638,14.34842541,2.715485444,5.190341355
1572,Barbados,BRB,1995,0.249567454,9.073412725,2.362728427,1.232792316
1573,Canada,CAN,1995,2.453316402,19.01012577,1.726225628,9.243312322
1574,Central Europe and the Baltics,CEB,1995,1.007378012,21.72226009,2.965670049,3.737490947
1575,Switzerland,CHE,1995,0.019921465,32.92150313,2.004709902,0.733507071
1576,Chile,CHL,1995,6.552493846,24.23507466,1.683813429,13.5837289
1577,China,CHN,1995,3.200209643,39.53008296,5.195815389,1.813538645
1578,Cameroon,CMR,1995,9.843939772,19.68505108,2.516364902,27.51490434
1579,"Congo, Rep.",COG,1995,36.99527053,-2.301749771,0.862023684,8.317359255
1580,Colombia,COL,1995,2.990661926,18.50698196,2.548723516,5.380834828
1581,Comoros,COM,1995,1.689939328,9.637520533,0.926261553,0.001732528
1582,Costa Rica,CRI,1995,2.925809493,15.89226673,1.24316516,4.955440765
1583,Cyprus,CYP,1995,0.007740009,21.18505397,1.328320708,0.713325298
1584,Czech Republic,CZE,1995,0.739026069,31.27619455,2.724626066,3.734160653
1585,Germany,DEU,1995,0.065054774,23.03807291,2.648516348,1.090285565
1586,Denmark,DNK,1995,0.312183759,22.83970402,2.96433546,2.878700718
1587,East Asia & Pacific (excluding high income),EAP,1995,3.925799869,37.95582207,4.754980415,2.620296941
1588,Early-demographic dividend,EAR,1995,6.576844963,22.94855095,3.319746839,2.276605246
1589,East Asia & Pacific,EAS,1995,0.745050463,36.39058779,4.20712558,2.191449084
1590,Europe & Central Asia,ECS,1995,0.571303722,22.24423432,2.964618502,2.08401217
1591,Ecuador,ECU,1995,7.54778389,14.51228953,2.811829468,3.012829319
1592,"Egypt, Arab Rep.",EGY,1995,8.437691077,22.24344196,7.051499919,6.129835184
1593,Euro area,EMU,1995,0.092424535,22.78578458,3.025732193,2.05325391
1594,Spain,ESP,1995,0.067896491,21.31424747,2.973213923,1.641215668
1595,European Union,EUU,1995,0.145210279,22.71276132,2.98022735,2.331456771
1596,Finland,FIN,1995,0.477441353,23.77861016,3.612765265,8.362792455
1597,France,FRA,1995,0.068527354,21.87521998,2.541973183,1.459340791
1598,United Kingdom,GBR,1995,0.558047366,14.86882566,2.434552906,0.738001233
1599,Guinea,GIN,1995,15.15818882,20.66546374,0.993835563,1.109635431
1600,"Gambia, The",GMB,1995,3.036979907,9.45312421,0.738486044,0.503733319
1601,Guatemala,GTM,1995,1.610636794,11.14982814,1.508220641,4.148212147
1602,High income,HIC,1995,0.742987445,21.28222245,2.781978713,2.539805473
1603,Honduras,HND,1995,2.451798615,21.92303464,1.085627288,3.34322238
1604,Croatia,HRV,1995,0.762207116,12.1799622,1.752238473,4.574961315
1605,Hungary,HUN,1995,0.533437304,19.33484402,3.020454844,2.330199624
1606,IBRD only,IBD,1995,3.992281126,29.87478998,4.011528999,2.808150089
1607,IDA & IBRD total,IBT,1995,4.532392484,29.62160133,3.944482911,2.971486924
1608,Indonesia,IDN,1995,5.526252046,28.13846186,6.181346763,6.656307971
1609,India,IND,1995,2.53085254,26.96739082,3.963111632,1.294169639
1610,Iceland,ISL,1995,0.0,19.9439254,1.584373491,0.545077014
1611,Israel,ISR,1995,0.003178779,21.32463332,1.557061078,1.764075962
1612,Italy,ITA,1995,0.05712601,22.10102603,5.644685351,0.667001218
1613,Jamaica,JAM,1995,2.491970585,23.7519131,1.615110742,0.284118274
1614,Jordan,JOR,1995,0.079151186,29.15142277,2.09754779,1.936535383
1615,Kazakhstan,KAZ,1995,7.350209733,14.91091752,2.092755394,2.812508809
