,Country Name,Country Code,year,agriculturalLand,agriculturalMachinery
2677,Poland,POL,1974,62.87178817,247.0624492
2678,Pre-demographic dividend,PRE,1974,36.03191474,6.53734868
2679,Puerto Rico,PRI,1974,55.69334837,447.3684211
2680,"Korea, Dem. People's Rep.",PRK,1974,20.18104809,109.0909091
2681,Portugal,PRT,1974,43.18032787,217.2849572
2682,Paraguay,PRY,1974,30.28693682,56.52173913
2683,West Bank and Gaza,PSE,1974,61.29568106,125.8252427
2684,Post-demographic dividend,PST,1974,39.20749151,376.250396
2685,French Polynesia,PYF,1974,12.02185792,700.0
2686,Qatar,QAT,1974,4.478897502,175.0
2687,Romania,ROU,1974,64.8128853,120.3916315
2688,Rwanda,RWA,1974,64.20753952,1.25748503
2689,South Asia,SAS,1974,56.4473696,12.09042558
2690,Saudi Arabia,SAU,1974,40.30348562,5.769230769
2691,Senegal,SEN,1974,46.98488547,1.081405828
2692,Solomon Islands,SLB,1974,1.964987496,4.0
2693,Sierra Leone,SLE,1974,37.18481574,3.928571429
2694,Somalia,SOM,1974,70.0895846,12.77486911
2695,Sub-Saharan Africa (excluding high income),SSA,1974,39.6991601,23.25861947
2696,Sub-Saharan Africa,SSF,1974,39.69853578,23.26140853
2697,Small states,SST,1974,34.00345321,151.2092705
2698,Suriname,SUR,1974,0.365384615,282.8571429
2699,Sweden,SWE,1974,9.102207925,614.2620232
2700,Eswatini,SWZ,1974,86.1627907,125.5483871
2701,Seychelles,SYC,1974,10.86956522,300.0
2702,Syrian Arab Republic,SYR,1974,78.99118511,22.63991552
2703,East Asia & Pacific (IDA & IBRD countries),TEA,1974,39.65911426,21.85958419
2704,Togo,TGO,1974,52.95091009,0.388888889
2705,Thailand,THA,1974,33.04625262,4.786652079
2706,Latin America & the Caribbean (IDA & IBRD countries),TLA,1974,30.88536606,66.0686034
2707,Timor-Leste,TLS,1974,16.81237391,11.76470588
2708,Middle East & North Africa (IDA & IBRD countries),TMN,1974,24.0753561,37.85645062
2709,Tonga,TON,1974,47.22222222,64.70588235
2710,South Asia (IDA & IBRD),TSA,1974,56.4473696,12.09042558
2711,Sub-Saharan Africa (IDA & IBRD countries),TSS,1974,39.69853578,23.26140853
2712,Trinidad and Tobago,TTO,1974,21.6374269,396.72
2713,Tunisia,TUN,1974,58.21961895,71.25748503
2714,Turkey,TUR,1974,49.80055351,79.52068678
2715,Tanzania,TZA,1974,32.73876722,20.42857143
2716,Uganda,UGA,1974,51.36880036,4.412658228
2717,Uruguay,URY,1974,87.53856702,187.9562044
2718,United States,USA,1974,46.96581271,276.4490111
2719,St. Vincent and the Grenadines,VCT,1974,25.64102564,162.0
2720,"Venezuela, RB",VEN,1974,22.95107987,80.72952512
2721,British Virgin Islands,VGB,1974,53.33333333,20.0
2722,Virgin Islands (U.S.),VIR,1974,42.85714286,128.0
2723,Vietnam,VNM,1974,19.99139759,31.14035088
2724,World,WLD,1974,37.27367235,151.3670683
2725,Samoa,WSM,1974,22.61484099,15.38461538
2726,"Yemen, Rep.",YEM,1974,44.40972025,19.92619926
2727,South Africa,ZAF,1974,78.15166228,132.7254589
2728,Zambia,ZMB,1974,27.1755068,13.60544218
2729,Zimbabwe,ZWE,1974,31.07147473,64.09736308
2730,Afghanistan,AFG,1975,58.2789572,0.695322377
2731,Africa Western and Central,AFW,1975,33.83555647,2.526687428
2732,Albania,ALB,1975,39.41605839,170.8703375
2733,Arab World,ARB,1975,28.35436995,45.4627753
2734,United Arab Emirates,ARE,1975,3.027316249,136.3636364
2735,Argentina,ARG,1975,47.0093434,69.23076923
2736,American Samoa,ASM,1975,15.0,120.0
2737,Antigua and Barbuda,ATG,1975,15.90909091,753.3333333
2738,Austria,AUT,1975,38.62315331,1919.258769
2739,Burundi,BDI,1975,80.21806854,0.107526882
2740,Belgium,BEL,1975,54.57038391,1060.824847
2741,Benin,BEN,1975,16.82334161,0.642335766
2742,Burkina Faso,BFA,1975,31.19883041,0.339185954
2743,Bangladesh,BGD,1975,76.85334562,3.33552056
2744,Bulgaria,BGR,1975,53.82807557,163.479909
2745,"Bahamas, The",BHS,1975,0.999000999,97.14285714
2746,Belize,BLZ,1975,3.726435774,163.8095238
2747,Bermuda,BMU,1975,5.555555556,1200.0
2748,Bolivia,BOL,1975,29.89015047,17.12328767
2749,Brazil,BRA,1975,24.86904981,95.53338064
2750,Barbados,BRB,1975,44.18604651,275.0
2751,Brunei Darussalam,BRN,1975,3.415559772,85.0
2752,Botswana,BWA,1975,45.8807545,46.13466334
2753,Canada,CAN,1975,7.041477471,160.2417042
2754,Switzerland,CHE,1975,41.58571139,2306.26186
2755,Chile,CHL,1975,22.25862505,82.61078998
2756,China,CHN,1975,42.61540698,35.46376782
2757,Cote d'Ivoire,CIV,1975,52.56289308,11.84573003
2758,Cameroon,CMR,1975,17.75930274,0.504504505
2759,Colombia,COL,1975,40.66246057,66.5392022
2760,Cabo Verde,CPV,1975,16.12903226,2.368421053
2761,Caribbean small states,CSS,1975,5.566256729,166.3624549
2762,Cuba,CUB,1975,54.09683426,191.1184669
2763,Cyprus,CYP,1975,19.51298701,777.0618557
2764,Germany,DEU,1975,53.8252227,1310.175235
2765,Djibouti,DJI,1975,56.12597066,50.0
2766,Denmark,DNK,1975,69.31791362,698.1132075
2767,Dominican Republic,DOM,1975,50.8176361,22.40437158
2768,Algeria,DZA,1975,18.37018314,60.62819576
2769,East Asia & Pacific (excluding high income),EAP,1975,39.85203471,27.56347429
2770,Early-demographic dividend,EAR,1975,36.15190244,32.66131128
2771,East Asia & Pacific,EAS,1975,47.54754875,74.38641044
2772,Ecuador,ECU,1975,19.45166883,29.65116279
2773,"Egypt, Arab Rep.",EGY,1975,2.837912502,79.89594946
2774,Euro area,EMU,1975,52.90368214,768.270667
2775,Spain,ESP,1975,63.88927807,239.5992668
2776,European Union,EUU,1975,50.31786612,580.2802473
2777,Fragile and conflict affected situations,FCS,1975,30.29906246,14.0350054
2778,Finland,FIN,1975,8.58137168,725.9972265
2779,Fiji,FJI,1975,13.40996169,426.6666667
2780,France,FRA,1975,59.09241991,786.3924306
2781,United Kingdom,GBR,1975,76.81147439,720.2474887
2782,Ghana,GHA,1975,51.8590138,11.35555556
2783,Guinea,GIN,1975,58.27771447,9.894080997
2784,"Gambia, The",GMB,1975,56.12648221,2.804878049
2785,Guinea-Bissau,GNB,1975,49.00426743,0.549019608
2786,Greece,GRC,1975,70.73700543,321.2654746
2787,Grenada,GRD,1975,58.82352941,55.0
2788,Guam,GUM,1975,31.48148148,375.0
2789,Guyana,GUY,1975,7.000254001,92.85714286
2790,High income,HIC,1975,38.41031842,386.7131992
2791,"Hong Kong SAR, China",HKG,1975,9.900990099,6.666666667
2792,Honduras,HND,1975,28.01858969,20.02830856
2793,Heavily indebted poor countries (HIPC),HPC,1975,34.79302727,6.481587945
2794,Haiti,HTI,1975,57.4383164,1.953125
2795,Hungary,HUN,1975,75.24730466,121.173947
2796,IBRD only,IBD,1975,37.42971081,50.36209797
2797,IDA & IBRD total,IBT,1975,36.92543494,40.64185273
2798,IDA total,IDA,1975,35.75253592,8.973074515
2799,IDA blend,IDB,1975,37.80885757,9.916762134
2800,Indonesia,IDN,1975,21.11759413,0.116666667
2801,IDA only,IDX,1975,35.2935937,8.243067397
2802,India,IND,1975,60.43811529,14.06764789
2803,Ireland,IRL,1975,82.95833938,925.5834684
2804,"Iran, Islamic Rep.",IRN,1975,37.10798399,27.69716088
2805,Iraq,IRQ,1975,21.22916524,39.65098039
2806,Iceland,ISL,1975,19.45137157,904.7619048
2807,Israel,ISR,1975,24.95378928,572.9166667
2808,Italy,ITA,1975,59.55934854,878.1714898
2809,Jordan,JOR,1975,12.63599275,128.7972509
2810,Japan,JPN,1975,17.1159618,1458.220425
2811,Kenya,KEN,1975,44.93094845,15.82368421
2812,Cambodia,KHM,1975,14.16270111,6.664864865
2813,Kiribati,KIR,1975,46.91358025,70.0
2814,St. Kitts and Nevis,KNA,1975,42.85714286,225.0
2815,"Korea, Rep.",KOR,1975,23.55380469,2.736535662
2816,Kuwait,KWT,1975,7.575757576,140.0
2817,Latin America & Caribbean (excluding high income),LAC,1975,31.48332996,74.72099891
2818,Lao PDR,LAO,1975,6.793760832,5.066666667
2819,Lebanon,LBN,1975,62.07233627,128.2051282
2820,Libya,LBY,1975,7.987883197,80.45977011
2821,St. Lucia,LCA,1975,32.78688525,130.0
2822,Latin America & Caribbean,LCN,1975,31.24744406,78.15631691
2823,Least developed countries: UN classification,LDC,1975,35.47809229,6.01473828
2824,Low income,LIC,1975,36.88845425,11.63831988
2825,Liechtenstein,LIE,1975,56.25,1062.5
2826,Sri Lanka,LKA,1975,37.61760485,183.2470588
2827,Lower middle income,LMC,1975,38.45546197,15.75350694
2828,Low & middle income,LMY,1975,37.01853715,35.40413988
2829,Lesotho,LSO,1975,78.26086957,28.89784946
2830,Morocco,MAR,1975,60.3114497,24.06691348
2831,Madagascar,MDG,1975,61.49018124,6.75087108
2832,Middle East & North Africa,MEA,1975,26.37127513,44.23046627
2833,Mexico,MEX,1975,50.18184624,55.72493225
2834,Middle income,MIC,1975,37.04637763,37.17656031
2835,Mali,MLI,1975,26.12543948,4.125412541
2836,Malta,MLT,1975,40.625,274.1666667
2837,Myanmar,MMR,1975,15.83223674,8.206207259
2838,Middle East & North Africa (excluding high income),MNA,1975,23.98859779,41.83631059
2839,Mongolia,MNG,1975,90.55524087,97.94437727
2840,Mauritania,MRT,1975,38.27107791,10.41666667
2841,Malaysia,MYS,1975,13.25259473,48.67600508
2842,North America,NAC,1975,27.21655601,254.7740572
2843,New Caledonia,NCL,1975,14.44201313,861.4285714
2844,Niger,NER,1975,23.50990763,0.069558101
2845,Nigeria,NGA,1975,60.55315832,2.173076923
2846,Nicaragua,NIC,1975,30.16453382,9.981132075
2847,Netherlands,NLD,1975,61.67061611,2062.305665
2848,Norway,NOR,1975,2.458630395,1325.974684
2849,Nepal,NPL,1975,28.03496503,8.769931663
2850,New Zealand,NZL,1975,62.20424595,331.6779
2851,OECD members,OED,1975,39.83838624,352.9267151
2852,Oman,OMN,1975,3.382875606,30.0
2853,Pakistan,PAK,1975,46.74527812,11.59545455
2854,Panama,PAN,1975,24.29378531,90.53117783
2855,Peru,PER,1975,14.31953125,39.86254296
2856,Philippines,PHL,1975,30.82805111,21.46391753
2857,Papua New Guinea,PNG,1975,1.576646204,95.53030303
2858,Poland,POL,1975,62.76404714,271.4423923
2859,Pre-demographic dividend,PRE,1975,36.04669166,6.68007293
2860,Puerto Rico,PRI,1975,55.58060879,446.8085106
2861,"Korea, Dem. People's Rep.",PRK,1975,20.18104809,113.6363636
2862,Portugal,PRT,1975,43.23497268,239.379085
2863,Paraguay,PRY,1975,30.84319154,50.96153846
2864,West Bank and Gaza,PSE,1975,61.29568106,140.1941748
2865,Post-demographic dividend,PST,1975,39.18033424,392.5140388
2866,French Polynesia,PYF,1975,12.02185792,700.0
2867,Qatar,QAT,1975,4.478897502,190.0
2868,Romania,ROU,1975,64.88668924,122.7112206
2869,Rwanda,RWA,1975,65.34252128,1.166180758
2870,South Asia,SAS,1975,56.60197752,13.372521
2871,Saudi Arabia,SAU,1975,40.32395369,6.172839506
2872,Senegal,SEN,1975,46.98488547,1.111778846
2873,Solomon Islands,SLB,1975,1.964987496,5.0
2874,Sierra Leone,SLE,1975,37.254087,4.0
2875,Somalia,SOM,1975,70.09755475,13.4375
2876,Sub-Saharan Africa (excluding high income),SSA,1975,39.69976646,23.55814849
2877,Sub-Saharan Africa,SSF,1975,39.69914211,23.55814849
2878,Suriname,SUR,1975,0.371794872,288.5714286
2879,Sweden,SWE,1975,9.080274894,622.9180546
2880,Eswatini,SWZ,1975,76.3372093,115.8682635
2881,Syrian Arab Republic,SYR,1975,76.76025683,29.8595122
2882,East Asia & Pacific (IDA & IBRD countries),TEA,1975,40.00181389,26.34558372
2883,Togo,TGO,1975,52.95091009,0.4
2884,Thailand,THA,1975,33.70588581,4.697986577
2885,Latin America & the Caribbean (IDA & IBRD countries),TLA,1975,31.12996013,74.61762557
2886,Timor-Leste,TLS,1975,17.14862139,11.76470588
2887,Middle East & North Africa (IDA & IBRD countries),TMN,1975,23.96259748,41.63346215
2888,Tonga,TON,1975,47.22222222,64.70588235
2889,South Asia (IDA & IBRD),TSA,1975,56.60197752,13.372521
2890,Sub-Saharan Africa (IDA & IBRD countries),TSS,1975,39.69914211,23.55814849
2891,Trinidad and Tobago,TTO,1975,20.66276803,471.7661538
2892,Tunisia,TUN,1975,58.53501545,70.96774194
2893,Turkey,TUR,1975,49.32500032,97.34061346
2894,Tanzania,TZA,1975,32.73876722,19.42857143
2895,Uganda,UGA,1975,52.08448026,4.300621118
2896,Uruguay,URY,1975,87.31002171,194.7007481
2897,United States,USA,1975,46.96581271,274.5720537
2898,St. Vincent and the Grenadines,VCT,1975,25.64102564,142.0
2899,"Venezuela, RB",VEN,1975,23.01230089,98.53457172
2900,British Virgin Islands,VGB,1975,53.33333333,20.0
2901,Virgin Islands (U.S.),VIR,1975,42.85714286,128.0
2902,Vietnam,VNM,1975,20.00675904,31.6877193
2903,World,WLD,1975,37.35700764,156.4036566
2904,Samoa,WSM,1975,22.96819788,14.28571429
2905,"Yemen, Rep.",YEM,1975,44.43434286,22.01027146
2906,South Africa,ZAF,1975,77.97030723,133.636436
2907,Zambia,ZMB,1975,27.22258841,14.01709402
2908,Zimbabwe,ZWE,1975,31.16194908,64.90872211
2909,Afghanistan,AFG,1976,58.2789572,0.670037927
2910,Africa Western and Central,AFW,1976,33.90199629,2.700003313
2911,Albania,ALB,1976,39.23357664,170.4347826
2912,Arab World,ARB,1976,28.42922257,47.0908654
2913,United Arab Emirates,ARE,1976,3.04139679,138.1818182
2914,Argentina,ARG,1976,46.96330238,69.23076923
2915,American Samoa,ASM,1976,15.0,120.0
2916,Antigua and Barbuda,ATG,1976,15.90909091,760.0
2917,Austria,AUT,1976,38.55049649,1934.210526
2918,Burundi,BDI,1976,81.58099688,0.160427807
2919,Belgium,BEL,1976,54.26569165,1119.439348
2920,Benin,BEN,1976,17.0893934,0.657142857
2921,Burkina Faso,BFA,1976,31.37792398,0.352941176
2922,Bangladesh,BGD,1976,76.80725206,3.556576931
2923,Bulgaria,BGR,1976,56.02458646,166.2766497
2924,"Bahamas, The",BHS,1976,1.098901099,101.4285714
2925,Belize,BLZ,1976,3.726435774,169.047619
2926,Bermuda,BMU,1976,5.555555556,1133.333333
2927,Bolivia,BOL,1976,29.92338226,17.7089098
2928,Brazil,BRA,1976,25.45781717,95.71471545
2929,Barbados,BRB,1976,44.18604651,281.25
2930,Brunei Darussalam,BRN,1976,3.225806452,100.0
2931,Botswana,BWA,1976,45.8807545,47.38154613
2932,Canada,CAN,1976,7.044599407,161.956555
2933,Switzerland,CHE,1976,41.55535317,2362.652233
2934,Chile,CHL,1976,23.13283087,81.96045736
2935,China,CHN,1976,43.24103321,40.87463757
2936,Cote d'Ivoire,CIV,1976,52.95597484,13.31521739
2937,Cameroon,CMR,1976,18.00258086,0.535714286
2938,Colombia,COL,1976,40.67598017,67.45479452
2939,Cabo Verde,CPV,1976,16.12903226,2.368421053
2940,Caribbean small states,CSS,1976,5.768755865,166.2490566
2941,Cuba,CUB,1976,55.83798883,161.9854642
2942,Cyprus,CYP,1976,19.25324675,787.7192982
2943,Germany,DEU,1976,53.72783777,1306.772566
2944,Djibouti,DJI,1976,56.12597066,50.0
2945,Denmark,DNK,1976,69.2235072,687.3089951
2946,Dominican Republic,DOM,1976,51.95611675,21.5625
2947,Algeria,DZA,1976,18.48270592,58.93965031
2948,East Asia & Pacific (excluding high income),EAP,1976,39.33645642,30.97209543
2949,Early-demographic dividend,EAR,1976,36.16918555,35.29944149
2950,East Asia & Pacific,EAS,1976,47.27190921,83.95025317
2951,Ecuador,ECU,1976,20.06574194,31.0
2952,"Egypt, Arab Rep.",EGY,1976,2.742478276,84.74576271
2953,Euro area,EMU,1976,52.58230126,790.8990499
2954,Spain,ESP,1976,63.08625418,256.0694897
2955,European Union,EUU,1976,50.16226724,597.9647261
2956,Finland,FIN,1976,8.575133786,779.8854543
2957,Fiji,FJI,1976,14.23097975,425.0
2958,France,FRA,1976,58.47879525,801.1207752
2959,United Kingdom,GBR,1976,76.74947299,700.4221062
2960,Ghana,GHA,1976,51.8590138,11.31111111
2961,Guinea,GIN,1976,58.18004232,10.59322034
2962,"Gambia, The",GMB,1976,56.02766798,2.82208589
2963,Guinea-Bissau,GNB,1976,49.00426743,0.588235294
2964,Greece,GRC,1976,70.71373157,355.4570637
2965,Grenada,GRD,1976,58.82352941,55.0
2966,Guam,GUM,1976,31.48148148,375.0
2967,Guyana,GUY,1976,7.406654813,86.25954198
2968,High income,HIC,1976,38.44932394,394.0771578
2969,"Hong Kong SAR, China",HKG,1976,9.900990099,6.666666667
2970,Honduras,HND,1976,28.33139691,20.2364395
2971,Heavily indebted poor countries (HIPC),HPC,1976,34.85903095,6.461639914
2972,Haiti,HTI,1976,57.51088534,2.012987013
2973,Hungary,HUN,1976,75.11951084,119.42639
2974,IBRD only,IBD,1976,37.39250886,54.03442126
2975,IDA & IBRD total,IBT,1976,36.91391197,43.74026951
2976,IDA total,IDA,1976,35.80074276,10.06275821
2977,IDA blend,IDB,1976,37.77513521,11.97035657
2978,Indonesia,IDN,1976,21.00167258,0.133333333
2979,IDA only,IDX,1976,35.36008598,8.604749505
2980,India,IND,1976,60.42298003,15.48121957
2981,Ireland,IRL,1976,82.98737117,993.3774834
2982,"Iran, Islamic Rep.",IRN,1976,36.80714163,32.61578604
2983,Iraq,IRQ,1976,21.22916524,39.21568627
2984,Iceland,ISL,1976,19.35162095,921.2598425
2985,Israel,ISR,1976,24.49168207,649.2307692
2986,Italy,ITA,1976,59.6001496,924.5140965
2987,Jordan,JOR,1976,12.6586582,133.5836177
2988,Japan,JPN,1976,17.01500682,1690.71327
2989,Kenya,KEN,1976,44.94149067,15.74210526
2990,Cambodia,KHM,1976,14.44595513,6.489473684
2991,St. Kitts and Nevis,KNA,1976,42.85714286,218.75
2992,"Korea, Rep.",KOR,1976,23.5330707,3.834951456
2993,Kuwait,KWT,1976,7.575757576,200.0
2994,Latin America & Caribbean (excluding high income),LAC,1976,31.80279865,74.69861284
2995,Lao PDR,LAO,1976,6.845753899,5.263157895
2996,Lebanon,LBN,1976,61.58357771,129.8701299
2997,Libya,LBY,1976,8.10325426,85.05747126
2998,St. Lucia,LCA,1976,32.78688525,132.0
2999,Latin America & Caribbean,LCN,1976,31.57678161,78.33103105
3000,Least developed countries: UN classification,LDC,1976,35.52474252,5.967514847
3001,Low income,LIC,1976,36.94103768,12.58627831
3002,Liechtenstein,LIE,1976,56.25,1072.5
3003,Sri Lanka,LKA,1976,38.20762239,175.8444444
3004,Lower middle income,LMC,1976,37.86465304,17.12412998
3005,Low & middle income,LMY,1976,36.99860629,37.99166033
3006,Lesotho,LSO,1976,77.70092227,32.11267606
3007,Morocco,MAR,1976,60.83352005,27.04716336
3008,Madagascar,MDG,1976,61.4987791,6.596767147
3009,Middle East & North Africa,MEA,1976,26.4009378,47.38731283
3010,Mexico,MEX,1976,50.18184624,56.43888137
3011,Middle income,MIC,1976,37.01092721,39.89212228
3012,Mali,MLI,1976,26.28852884,3.817550818
3013,Malta,MLT,1976,40.625,279.1666667
3014,Myanmar,MMR,1976,15.85518866,8.405127128
3015,Middle East & North Africa (excluding high income),MNA,1976,24.02018061,44.76454793
3016,Mongolia,MNG,1976,80.81567497,89.47368421
3017,Mauritania,MRT,1976,38.27398855,11.28205128
3018,Malaysia,MYS,1976,13.51276822,64.210202
3019,North America,NAC,1976,27.21810032,253.6919179
3020,New Caledonia,NCL,1976,14.49671772,1000.0
3021,Niger,NER,1976,23.50990763,0.07571107
3022,Nigeria,NGA,1976,60.55315832,2.384615385
3023,Nicaragua,NIC,1976,30.16453382,12.41509434
3024,Netherlands,NLD,1976,61.40402844,2080.624187
3025,Norway,NOR,1976,2.453154603,1387.124842
3026,Nepal,NPL,1976,28.14685315,7.149321267
3027,New Zealand,NZL,1976,63.48030838,333.2126041
3028,OECD members,OED,1976,39.87688084,360.5303982
3029,Oman,OMN,1976,3.386106624,32.60869565
3030,Pakistan,PAK,1976,46.32627646,15.95535128
3031,Panama,PAN,1976,24.57627119,97.69053118
3032,Peru,PER,1976,14.38984375,38.83333333
3033,Philippines,PHL,1976,32.4445786,20.884
3034,Papua New Guinea,PNG,1976,1.598728084,77.31884058
3035,Poland,POL,1976,62.68242515,294.0073156
3036,Pre-demographic dividend,PRE,1976,36.10468853,6.646576278
3037,Puerto Rico,PRI,1976,55.58060879,441.4893617
3038,"Korea, Dem. People's Rep.",PRK,1976,20.18104809,118.1818182
3039,Portugal,PRT,1976,43.28961749,261.5636512
3040,Paraguay,PRY,1976,31.39692927,47.4137931
3041,West Bank and Gaza,PSE,1976,61.62790698,157.4757282
3042,Post-demographic dividend,PST,1976,39.217916,398.7003222
3043,French Polynesia,PYF,1976,12.02185792,700.0
3044,Qatar,QAT,1976,4.478897502,200.0
3045,Romania,ROU,1976,64.92576192,131.1721311
3046,Rwanda,RWA,1976,66.43696798,1.142857143
3047,South Asia,SAS,1976,56.53607563,15.07793582
3048,Saudi Arabia,SAU,1976,40.35465579,6.547619048
3049,Senegal,SEN,1976,46.97969148,1.14251353
3050,Solomon Islands,SLB,1976,1.964987496,5.0
3051,Sierra Leone,SLE,1976,37.32335827,3.953488372
3052,Somalia,SOM,1976,70.10552491,14.09326425
3053,Sub-Saharan Africa (excluding high income),SSA,1976,39.7403014,24.11083215
3054,Sub-Saharan Africa,SSF,1976,39.73967618,24.11083215
3055,Suriname,SUR,1976,0.378205128,294.2857143
3056,Sweden,SWE,1976,9.102207925,629.5431811
3057,Eswatini,SWZ,1976,79.70930233,143.4782609
3058,Syrian Arab Republic,SYR,1976,77.33703341,35.29847909
3059,East Asia & Pacific (IDA & IBRD countries),TEA,1976,39.48231159,29.74306178
3060,Togo,TGO,1976,52.95091009,0.411111111
3061,Thailand,THA,1976,34.34790268,4.616196254
3062,Latin America & the Caribbean (IDA & IBRD countries),TLA,1976,31.45199311,75.57346983
3063,Timor-Leste,TLS,1976,17.35036987,11.13636364
3064,Middle East & North Africa (IDA & IBRD countries),TMN,1976,23.99397077,44.53143511
3065,Tonga,TON,1976,45.83333333,68.75
3066,South Asia (IDA & IBRD),TSA,1976,56.53607563,15.07793582
3067,Sub-Saharan Africa (IDA & IBRD countries),TSS,1976,39.73967618,24.11083215
3068,Trinidad and Tobago,TTO,1976,20.66276803,535.1261538
3069,Tunisia,TUN,1976,58.85041195,70.40229885
3070,Turkey,TUR,1976,49.24834011,113.2165554
3071,Tanzania,TZA,1976,32.73876722,18.14285714
3072,Uganda,UGA,1976,52.7401031,4.066797642
3073,Uruguay,URY,1976,87.07576277,201.7902813
3074,United States,USA,1976,46.96581271,272.9632331
3075,St. Vincent and the Grenadines,VCT,1976,25.64102564,144.0
3076,"Venezuela, RB",VEN,1976,23.20730117,107.0192308
3077,British Virgin Islands,VGB,1976,53.33333333,20.0
3078,Virgin Islands (U.S.),VIR,1976,42.85714286,130.0
3079,Vietnam,VNM,1976,20.65194015,31.18135593
3080,World,WLD,1976,37.35817126,160.0893564
3081,Samoa,WSM,1976,24.38162544,13.33333333
3082,"Yemen, Rep.",YEM,1976,44.43434286,24.94497432
3083,South Africa,ZAF,1976,77.80296598,137.6228988
3084,Zambia,ZMB,1976,27.4553061,13.77952756
