,Country Name,Country Code,year,arableLand,landUnderCerealProduction
2255,Senegal,SEN,1972,0.713924693,1034919.0
2256,Solomon Islands,SLB,1972,0.057954216,395.0
2257,Sierra Leone,SLE,1972,0.143614446,370600.0
2258,El Salvador,SLV,1972,0.126185902,346430.0
2259,Somalia,SOM,1972,0.271855329,645670.0
2260,Sub-Saharan Africa (excluding high income),SSA,1972,0.455989871,49602764.0
2261,Sub-Saharan Africa,SSF,1972,0.455905319,49602764.0
2262,Small states,SST,1972,0.252631568,1194547.0
2263,Sao Tome and Principe,STP,1972,0.012832029,325.0
2264,Suriname,SUR,1972,0.089696581,37549.0
2265,Sweden,SWE,1972,0.37267769,1524870.0
2266,Eswatini,SWZ,1972,0.36758351,74080.0
2267,Syrian Arab Republic,SYR,1972,0.839834662,2039861.0
2268,Chad,TCD,1972,0.759320548,1005090.0
2269,East Asia & Pacific (IDA & IBRD countries),TEA,1972,0.133648711,134027200.0
2270,Togo,TGO,1972,0.800862084,290500.0
2271,Thailand,THA,1972,0.336673665,7764720.0
2272,Latin America & the Caribbean (IDA & IBRD countries),TLA,1972,0.349283783,46718580.0
2273,Timor-Leste,TLS,1972,0.133292235,17500.0
2274,Middle East & North Africa (IDA & IBRD countries),TMN,1972,0.374014234,25183497.0
2275,South Asia (IDA & IBRD),TSA,1972,0.281906144,123761908.0
2276,Sub-Saharan Africa (IDA & IBRD countries),TSS,1972,0.455905319,49602764.0
2277,Trinidad and Tobago,TTO,1972,0.061974764,5337.0
2278,Tunisia,TUN,1972,0.610431961,1360000.0
2279,Turkey,TUR,1972,0.698959012,13043800.0
2280,Tanzania,TZA,1972,0.485156297,1796602.0
2281,Uganda,UGA,1972,0.387727898,1250900.0
2282,Upper middle income,UMC,1972,0.206454273,181794288.0
2283,Uruguay,URY,1972,0.610677175,538106.0
2284,United States,USA,1972,0.893513931,58369291.0
2285,St. Vincent and the Grenadines,VCT,1972,0.064857152,142.0
2286,"Venezuela, RB",VEN,1972,0.240045708,536879.0
2287,Vietnam,VNM,1972,0.124043667,5135500.0
2288,Vanuatu,VUT,1972,0.165194599,950.0
2289,World,WLD,1972,0.297040094,553063945.0
2290,"Yemen, Rep.",YEM,1972,0.21046626,1040762.0
2291,South Africa,ZAF,1972,0.534758968,7497800.0
2292,Zambia,ZMB,1972,0.685150812,1370810.0
2293,Zimbabwe,ZWE,1972,0.425632112,1652197.0
2294,Africa Eastern and Southern,AFE,1973,0.390096778,25702816.0
2295,Afghanistan,AFG,1973,0.653235128,3337000.0
2296,Africa Western and Central,AFW,1973,0.553124593,25192236.0
2297,Angola,AGO,1973,0.446340416,718000.0
2298,Albania,ALB,1973,0.238597811,339400.0
2299,Arab World,ARB,1973,0.303433168,17829171.0
2300,Argentina,ARG,1973,1.037655935,11688950.0
2301,Antigua and Barbuda,ATG,1973,0.047133498,14.0
2302,Australia,AUS,1973,1.115396114,12891607.0
2303,Austria,AUT,1973,0.199575145,982257.0
2304,Burundi,BDI,1973,0.257966448,158398.0
2305,Belgium,BEL,1973,0.101111508,491124.0
2306,Benin,BEN,1973,0.417512263,500470.0
2307,Burkina Faso,BFA,1973,0.396762967,1904280.0
2308,Bangladesh,BGD,1973,0.134998994,10094822.0
2309,Bulgaria,BGR,1973,0.477904625,2098266.0
2310,"Bahamas, The",BHS,1973,0.038563456,580.0
2311,Belize,BLZ,1973,0.317106749,13042.0
2312,Bolivia,BOL,1973,0.350612088,456646.0
2313,Brazil,BRA,1973,0.308763498,16803961.0
2314,Barbados,BRB,1973,0.065823035,760.0
2315,Brunei Darussalam,BRN,1973,0.026933125,2522.0
2316,Bhutan,BTN,1973,0.33640584,93700.0
2317,Botswana,BWA,1973,0.581238604,125250.0
2318,Central African Republic,CAF,1973,0.949943267,151810.0
2319,Canada,CAN,1973,1.72560843,18757283.0
2320,Switzerland,CHE,1973,0.057520222,178550.0
2321,Chile,CHL,1973,0.399578134,784560.0
2322,China,CHN,1973,0.111908973,96958052.0
2323,Cote d'Ivoire,CIV,1973,0.297868035,729700.0
2324,Cameroon,CMR,1973,0.772737591,998927.0
2325,"Congo, Dem. Rep.",COD,1973,0.300593146,961069.0
2326,"Congo, Rep.",COG,1973,0.361720575,18000.0
2327,Colombia,COL,1973,0.156528833,1115860.0
2328,Comoros,COM,1973,0.266167636,12700.0
2329,Cabo Verde,CPV,1973,0.140186226,3000.0
2330,Costa Rica,CRI,1973,0.142031054,133961.0
2331,Caribbean small states,CSS,1973,0.139395163,163729.0
2332,Cuba,CUB,1973,0.303307325,331460.0
2333,Cyprus,CYP,1973,0.483384637,160536.0
2334,Germany,DEU,1973,0.151893925,7662538.0
2335,Dominica,DMA,1973,0.097575935,140.0
2336,Denmark,DNK,1973,0.52829021,1761836.0
2337,Dominican Republic,DOM,1973,0.177092248,95700.0
2338,Algeria,DZA,1973,0.414517508,3232850.0
2339,East Asia & Pacific (excluding high income),EAP,1973,0.130612087,138723315.0
2340,Early-demographic dividend,EAR,1973,0.297074069,221457981.0
2341,East Asia & Pacific,EAS,1973,0.132072296,157422411.0
2342,Ecuador,ECU,1973,0.263044911,494759.0
2343,"Egypt, Arab Rep.",EGY,1973,0.073800936,1880046.0
2344,Euro area,EMU,1973,0.240725247,36374806.0
2345,Spain,ESP,1973,0.458830613,7298300.0
2346,Ethiopia,ETH,1973,0.418859369,5282000.0
2347,European Union,EUU,1973,0.291699718,59059844.0
2348,Fragile and conflict affected situations,FCS,1973,0.45737623,44866245.0
2349,Finland,FIN,1973,0.521444013,1247500.0
2350,Fiji,FJI,1973,0.126321184,8454.0
2351,France,FRA,1973,0.321306613,9768200.0
2352,Gabon,GAB,1973,0.337125189,5150.0
2353,United Kingdom,GBR,1973,0.125901941,3756082.0
2354,Ghana,GHA,1973,0.179068909,884700.0
2355,Guinea,GIN,1973,0.74747146,400615.0
2356,"Gambia, The",GMB,1973,0.28181338,78500.0
2357,Guinea-Bissau,GNB,1973,0.335040701,76000.0
2358,Greece,GRC,1973,0.331164914,1519700.0
2359,Grenada,GRD,1973,0.04270721,450.0
2360,Guatemala,GTM,1973,0.196297119,570273.0
2361,Guam,GUM,1973,0.02235661,10.0
2362,Guyana,GUY,1973,0.495952235,94625.0
2363,High income,HIC,1973,0.424751761,159271387.0
2364,"Hong Kong SAR, China",HKG,1973,0.002593361,3144.0
2365,Honduras,HND,1973,0.464132776,354162.0
2366,Heavily indebted poor countries (HIPC),HPC,1973,0.452880444,32336633.0
2367,Haiti,HTI,1973,0.156141198,429000.0
2368,Hungary,HUN,1973,0.496163028,3255330.0
2369,IBRD only,IBD,1973,0.225804626,337557187.0
2370,IDA & IBRD total,IBT,1973,0.255643257,417660653.0
2371,IDA total,IDA,1973,0.395543014,80103466.0
2372,IDA blend,IDB,1973,0.481214895,26376891.0
2373,Indonesia,IDN,1973,0.144927894,11836770.0
2374,IDA only,IDX,1973,0.355882449,53726575.0
2375,India,IND,1973,0.270766789,103788908.0
2376,Ireland,IRL,1973,0.415755278,351351.0
2377,"Iran, Islamic Rep.",IRN,1973,0.546856681,7462000.0
2378,Iraq,IRQ,1973,0.456583977,1702530.0
2379,Israel,ISR,1973,0.101891397,132440.0
2380,Italy,ITA,1973,0.169639479,5278781.0
2381,Jamaica,JAM,1973,0.073717144,3575.0
2382,Jordan,JOR,1973,0.147810329,132827.0
2383,Japan,JPN,1973,0.046133184,2833610.0
2384,Kenya,KEN,1973,0.277760164,1872408.0
2385,Cambodia,KHM,1973,0.241635615,873600.0
2386,"Korea, Rep.",KOR,1973,0.061431277,1985956.0
2387,Kuwait,KWT,1973,0.001104193,9.0
2388,Latin America & Caribbean (excluding high income),LAC,1973,0.345978879,44353719.0
2389,Lao PDR,LAO,1973,0.246635481,680000.0
2390,Lebanon,LBN,1973,0.096698433,61136.0
2391,Liberia,LBR,1973,0.241685619,182000.0
2392,Libya,LBY,1973,0.713770295,437084.0
2393,St. Lucia,LCA,1973,0.046593546,49.0
2394,Latin America & Caribbean,LCN,1973,0.341021756,46476145.0
2395,Least developed countries: UN classification,LDC,1973,0.352705445,49658923.0
2396,Low income,LIC,1973,0.439029291,28405431.0
2397,Sri Lanka,LKA,1973,0.062480979,734307.0
2398,Lower middle income,LMC,1973,0.277270931,201705029.0
2399,Low & middle income,LMY,1973,0.252163693,409183472.0
2400,Lesotho,LSO,1973,0.321883061,255700.0
2401,Late-demographic dividend,LTE,1973,0.162489301,155329184.0
2402,Morocco,MAR,1973,0.422030645,4704200.0
2403,Madagascar,MDG,1973,0.294009185,1160770.0
2404,Maldives,MDV,1973,0.023492561,805.0
2405,Middle East & North Africa,MEA,1973,0.350423782,24888396.0
2406,Mexico,MEX,1973,0.314588852,9898325.0
2407,Middle income,MIC,1973,0.2396608,380778041.0
2408,Mali,MLI,1973,0.274607984,1321600.0
2409,Malta,MLT,1973,0.043017869,1850.0
2410,Myanmar,MMR,1973,0.32440473,5201762.0
2411,Middle East & North Africa (excluding high income),MNA,1973,0.369315286,24549422.0
2412,Mongolia,MNG,1973,0.564658396,419600.0
2413,Mozambique,MOZ,1973,0.294766956,1030000.0
2414,Mauritania,MRT,1973,0.180200868,137315.0
2415,Mauritius,MUS,1973,0.115631132,414.0
2416,Malawi,MWI,1973,0.402484172,1310300.0
2417,Malaysia,MYS,1973,0.08763234,758106.0
2418,North America,NAC,1973,0.963352061,83288726.0
2419,Namibia,NAM,1973,0.727464229,168400.0
2420,New Caledonia,NCL,1973,0.054474708,460.0
2421,Niger,NER,1973,2.205154431,2480375.0
2422,Nigeria,NGA,1973,0.518176819,12504500.0
2423,Nicaragua,NIC,1973,0.397923371,272257.0
2424,Netherlands,NLD,1973,0.05662488,292920.0
2425,Norway,NOR,1973,0.198959151,279861.0
2426,Nepal,NPL,1973,0.168453584,2092083.0
2427,New Zealand,NZL,1973,0.983351906,211887.0
2428,OECD members,OED,1973,0.434723158,181186092.0
2429,Oman,OMN,1973,0.028501149,3900.0
2430,Other small states,OSS,1973,0.323214427,1088786.0
2431,Pakistan,PAK,1973,0.494616399,9602198.0
2432,Panama,PAN,1973,0.261310132,172900.0
2433,Peru,PER,1973,0.198414775,816505.0
2434,Philippines,PHL,1973,0.121723838,6257620.0
2435,Papua New Guinea,PNG,1973,0.040144507,1057.0
2436,Poland,POL,1973,0.443682323,8246800.0
2437,Pre-demographic dividend,PRE,1973,0.48792883,41186556.0
2438,Puerto Rico,PRI,1973,0.033000022,1245.0
2439,"Korea, Dem. People's Rep.",PRK,1973,0.141085756,1558000.0
2440,Portugal,PRT,1973,0.28471812,1319749.0
2441,Paraguay,PRY,1973,0.302321786,232236.0
2442,Post-demographic dividend,PST,1973,0.437061758,150270314.0
2443,Qatar,QAT,1973,0.007033289,60.0
2444,Romania,ROU,1973,0.463531766,5792500.0
2445,Rwanda,RWA,1973,0.148548209,194685.0
2446,South Asia,SAS,1973,0.277948126,129743823.0
2447,Saudi Arabia,SAU,1973,0.223482931,200715.0
2448,Senegal,SEN,1973,0.703538462,1203764.0
2449,Solomon Islands,SLB,1973,0.055770582,394.0
2450,Sierra Leone,SLE,1973,0.142447844,373700.0
2451,El Salvador,SLV,1973,0.123099494,329609.0
2452,Somalia,SOM,1973,0.270737619,387050.0
2453,Sub-Saharan Africa (excluding high income),SSA,1973,0.460906703,50895052.0
2454,Sub-Saharan Africa,SSF,1973,0.460822135,50895052.0
2455,Small states,SST,1973,0.250224517,1262363.0
2456,Sao Tome and Principe,STP,1973,0.012584473,340.0
2457,Suriname,SUR,1973,0.09591485,45134.0
2458,Sweden,SWE,1973,0.370438105,1530306.0
2459,Eswatini,SWZ,1973,0.357020663,82959.0
2460,Syrian Arab Republic,SYR,1973,0.788591987,2470303.0
2461,Chad,TCD,1973,0.743879499,912800.0
2462,East Asia & Pacific (IDA & IBRD countries),TEA,1973,0.130477111,137165315.0
2463,Togo,TGO,1973,0.781472503,325030.0
2464,Thailand,THA,1973,0.346119149,8878000.0
2465,Latin America & the Caribbean (IDA & IBRD countries),TLA,1973,0.34578765,46142100.0
2466,Timor-Leste,TLS,1973,0.138376984,20900.0
2467,Middle East & North Africa (IDA & IBRD countries),TMN,1973,0.369315286,24549422.0
2468,South Asia (IDA & IBRD),TSA,1973,0.277948126,129743823.0
2469,Sub-Saharan Africa (IDA & IBRD countries),TSS,1973,0.460822135,50895052.0
2470,Trinidad and Tobago,TTO,1973,0.070264336,5220.0
2471,Tunisia,TUN,1973,0.608207511,1367100.0
2472,Turkey,TUR,1973,0.681649651,12687975.0
2473,Tanzania,TZA,1973,0.469727064,1741245.0
2474,Uganda,UGA,1973,0.382861471,1249800.0
2475,Upper middle income,UMC,1973,0.203037716,179073012.0
2476,Uruguay,URY,1973,0.596716218,770491.0
2477,United States,USA,1973,0.882690211,64531443.0
2478,St. Vincent and the Grenadines,VCT,1973,0.053442213,140.0
2479,"Venezuela, RB",VEN,1973,0.232862355,559556.0
2480,Vietnam,VNM,1973,0.1218792,5270000.0
2481,Vanuatu,VUT,1973,0.160001707,1000.0
2482,World,WLD,1973,0.292661309,569014415.0
2483,"Yemen, Rep.",YEM,1973,0.207666461,1099346.0
2484,South Africa,ZAF,1973,0.522308075,6419660.0
2485,Zambia,ZMB,1973,0.630364566,1225000.0
2486,Zimbabwe,ZWE,1973,0.410873255,1346668.0
2487,Africa Eastern and Southern,AFE,1974,0.380652001,27191547.0
2488,Afghanistan,AFG,1974,0.63723721,3342000.0
2489,Africa Western and Central,AFW,1974,0.502586531,24009119.0
2490,Angola,AGO,1974,0.428891111,721000.0
2491,Albania,ALB,1974,0.237008771,334040.0
2492,Arab World,ARB,1974,0.297884436,18358511.0
2493,Argentina,ARG,1974,1.021117295,11538000.0
2494,Antigua and Barbuda,ATG,1974,0.047537555,18.0
2495,Australia,AUS,1974,1.076878234,11744994.0
2496,Austria,AUT,1974,0.199235745,986019.0
2497,Burundi,BDI,1974,0.255044114,146930.0
2498,Belgium,BEL,1974,0.10058922,467671.0
2499,Benin,BEN,1974,0.417266291,473845.0
2500,Burkina Faso,BFA,1974,0.402811568,2225750.0
2501,Bangladesh,BGD,1974,0.132829573,10012328.0
2502,Bulgaria,BGR,1974,0.472188087,2075355.0
2503,"Bahamas, The",BHS,1974,0.037816374,595.0
2504,Belize,BLZ,1974,0.312250105,15475.0
2505,Bolivia,BOL,1974,0.349733683,477335.0
2506,Brazil,BRA,1974,0.312273793,18023969.0
2507,Barbados,BRB,1974,0.065401422,765.0
2508,Brunei Darussalam,BRN,1974,0.025794969,3363.0
2509,Bhutan,BTN,1974,0.340749827,95800.0
2510,Botswana,BWA,1974,0.561073792,160270.0
2511,Central African Republic,CAF,1974,0.940559742,201692.0
2512,Canada,CAN,1974,1.70703494,17874547.0
2513,Switzerland,CHE,1974,0.0576213,179739.0
2514,Chile,CHL,1974,0.398128146,879200.0
2515,China,CHN,1974,0.110243794,97681833.0
2516,Cote d'Ivoire,CIV,1974,0.289971321,784000.0
2517,Cameroon,CMR,1974,0.758904991,975229.0
2518,"Congo, Dem. Rep.",COD,1974,0.293957574,988829.0
2519,"Congo, Rep.",COG,1974,0.352533921,26099.0
2520,Colombia,COL,1974,0.153748833,1194450.0
2521,Comoros,COM,1974,0.259888768,13100.0
2522,Cabo Verde,CPV,1974,0.140621993,7000.0
2523,Costa Rica,CRI,1974,0.138573196,127847.0
2524,Caribbean small states,CSS,1974,0.138048728,193154.0
2525,Cuba,CUB,1974,0.282804004,295086.0
2526,Cyprus,CYP,1974,0.330052528,162141.0
2527,Germany,DEU,1974,0.152214648,7743113.0
2528,Dominica,DMA,1974,0.09747403,140.0
2529,Denmark,DNK,1974,0.523457787,1732993.0
2530,Dominican Republic,DOM,1974,0.176499201,101332.0
2531,Algeria,DZA,1974,0.405225878,2973050.0
2532,East Asia & Pacific (excluding high income),EAP,1974,0.128968617,138801513.0
2533,Early-demographic dividend,EAR,1974,0.289632472,217905243.0
2534,East Asia & Pacific,EAS,1974,0.130197998,156539201.0
2535,Ecuador,ECU,1974,0.257670171,495507.0
2536,"Egypt, Arab Rep.",EGY,1974,0.071788206,2000390.0
2537,Euro area,EMU,1974,0.239324658,36807569.0
2538,Spain,ESP,1974,0.449999979,7518800.0
2539,Ethiopia,ETH,1974,0.408017826,5351000.0
2540,European Union,EUU,1974,0.289694002,59414622.0
2541,Fragile and conflict affected situations,FCS,1974,0.42840753,44388961.0
2542,Finland,FIN,1974,0.521343443,1306300.0
2543,Fiji,FJI,1974,0.123802214,9207.0
2544,France,FRA,1974,0.322397452,9827100.0
2545,Gabon,GAB,1974,0.346599153,5600.0
2546,United Kingdom,GBR,1974,0.1256803,3752402.0
2547,Ghana,GHA,1974,0.174375106,930000.0
2548,Guinea,GIN,1974,0.731007701,410350.0
2549,"Gambia, The",GMB,1974,0.324892499,55800.0
2550,Guinea-Bissau,GNB,1974,0.336559021,93000.0
2551,Greece,GRC,1974,0.328943625,1566300.0
2552,Grenada,GRD,1974,0.04292306,554.0
2553,Guatemala,GTM,1974,0.195185426,655675.0
2554,Guam,GUM,1974,0.021887106,10.0
2555,Guyana,GUY,1974,0.490617283,116977.0
2556,High income,HIC,1974,0.419910349,161838239.0
2557,"Hong Kong SAR, China",HKG,1974,0.002512678,1906.0
2558,Honduras,HND,1974,0.452399203,343757.0
2559,Heavily indebted poor countries (HIPC),HPC,1974,0.438910501,33633274.0
2560,Haiti,HTI,1974,0.153486175,390000.0
2561,Hungary,HUN,1974,0.489468179,3259091.0
2562,IBRD only,IBD,1974,0.221840951,336139839.0
2563,IDA & IBRD total,IBT,1974,0.248951057,415258893.0
2564,IDA total,IDA,1974,0.375741519,79119054.0
2565,IDA blend,IDB,1974,0.438342139,24477412.0
2566,Indonesia,IDN,1974,0.141262671,11175470.0
2567,IDA only,IDX,1974,0.346632844,54641642.0
2568,India,IND,1974,0.265276465,99388716.0
2569,Ireland,IRL,1974,0.39936255,347988.0
2570,"Iran, Islamic Rep.",IRN,1974,0.514998813,7633000.0
2571,Iraq,IRQ,1974,0.450846185,2195900.0
2572,Israel,ISR,1974,0.100384957,149840.0
2573,Italy,ITA,1974,0.169095504,5270970.0
2574,Jamaica,JAM,1974,0.072561205,6526.0
2575,Jordan,JOR,1974,0.144441373,311469.0
2576,Japan,JPN,1974,0.045187996,2932850.0
2577,Kenya,KEN,1974,0.267638505,1879861.0
2578,Cambodia,KHM,1974,0.245575265,615000.0
2579,"Korea, Rep.",KOR,1974,0.059811602,2031202.0
2580,Kuwait,KWT,1974,0.001039746,4.0
2581,Latin America & Caribbean (excluding high income),LAC,1974,0.342001266,44843300.0
2582,Lao PDR,LAO,1974,0.247411954,701800.0
2583,Lebanon,LBN,1974,0.093425818,65261.0
2584,Liberia,LBR,1974,0.23517498,201000.0
2585,Libya,LBY,1974,0.683906902,469483.0
2586,St. Lucia,LCA,1974,0.048897951,50.0
2587,Latin America & Caribbean,LCN,1974,0.336924871,47192629.0
2588,Least developed countries: UN classification,LDC,1974,0.343072773,50544676.0
2589,Low income,LIC,1974,0.42509292,29225338.0
2590,Sri Lanka,LKA,1974,0.061768943,875379.0
2591,Lower middle income,LMC,1974,0.267270298,195415308.0
2592,Low & middle income,LMY,1974,0.245453124,406711090.0
2593,Lesotho,LSO,1974,0.313983128,291267.0
2594,Late-demographic dividend,LTE,1974,0.161041497,157332268.0
2595,Morocco,MAR,1974,0.41348064,4572000.0
2596,Madagascar,MDG,1974,0.28914588,1178920.0
2597,Maldives,MDV,1974,0.022709724,833.0
2598,Middle East & North Africa,MEA,1974,0.339842433,25567689.0
2599,Mexico,MEX,1974,0.305140121,9058706.0
2600,Middle income,MIC,1974,0.233411237,377485752.0
2601,Mali,MLI,1974,0.277623107,1449400.0
2602,Malta,MLT,1974,0.043046928,2018.0
2603,Myanmar,MMR,1974,0.317329072,5226312.0
2604,Middle East & North Africa (excluding high income),MNA,1974,0.358335535,25000697.0
2605,Mongolia,MNG,1974,0.556860613,419500.0
2606,Mozambique,MOZ,1974,0.287676455,1030000.0
2607,Mauritania,MRT,1974,0.151719579,167510.0
2608,Mauritius,MUS,1974,0.113889768,853.0
2609,Malawi,MWI,1974,0.391589498,1272260.0
2610,Malaysia,MYS,1974,0.084614722,749400.0
2611,North America,NAC,1974,0.952225033,86136615.0
2612,Namibia,NAM,1974,0.70646874,170400.0
2613,New Caledonia,NCL,1974,0.053435115,420.0
2614,Niger,NER,1974,1.939376626,2802665.0
2615,Nigeria,NGA,1974,0.437763297,10325000.0
2616,Nicaragua,NIC,1974,0.389502968,346853.0
2617,Netherlands,NLD,1974,0.056256689,260522.0
2618,Norway,NOR,1974,0.198481504,290986.0
2619,Nepal,NPL,1974,0.166016056,2124453.0
2620,New Zealand,NZL,1974,0.95545193,191024.0
2621,OECD members,OED,1974,0.428911731,183129183.0
2622,Oman,OMN,1974,0.027317472,3900.0
2623,Other small states,OSS,1974,0.310159259,1165878.0
2624,Pakistan,PAK,1974,0.470372568,9525590.0
2625,Panama,PAN,1974,0.254847398,187700.0
2626,Peru,PER,1974,0.193113699,807755.0
2627,Philippines,PHL,1974,0.119568805,6651940.0
2628,Papua New Guinea,PNG,1974,0.041135456,1097.0
2629,Poland,POL,1974,0.438375376,8088100.0
2630,Pre-demographic dividend,PRE,1974,0.456119225,40618190.0
2631,Puerto Rico,PRI,1974,0.032320632,1180.0
2632,"Korea, Dem. People's Rep.",PRK,1974,0.137913076,1592000.0
2633,Portugal,PRT,1974,0.280203076,1348627.0
2634,Paraguay,PRY,1974,0.337761435,264993.0
2635,Post-demographic dividend,PST,1974,0.432298469,152470880.0
2636,Qatar,QAT,1974,0.013018799,65.0
2637,Romania,ROU,1974,0.46140102,5903100.0
2638,Rwanda,RWA,1974,0.157860695,204573.0
2639,South Asia,SAS,1974,0.271372219,125365099.0
2640,Saudi Arabia,SAU,1974,0.221134442,411165.0
2641,Senegal,SEN,1974,0.693948205,1295224.0
2642,Solomon Islands,SLB,1974,0.05367773,394.0
2643,Sierra Leone,SLE,1974,0.141218955,393500.0
2644,El Salvador,SLV,1974,0.120189495,350000.0
2645,Somalia,SOM,1974,0.262869166,395070.0
2646,Sub-Saharan Africa (excluding high income),SSA,1974,0.433529409,51200666.0
2647,Sub-Saharan Africa,SSF,1974,0.433450712,51200666.0
2648,Small states,SST,1974,0.241997791,1369633.0
2649,Sao Tome and Principe,STP,1974,0.012323163,350.0
2650,Suriname,SUR,1974,0.09677464,44473.0
2651,Sweden,SWE,1974,0.369487332,1548414.0
2652,Eswatini,SWZ,1974,0.319754429,80018.0
2653,Syrian Arab Republic,SYR,1974,0.780153617,2319546.0
2654,Chad,TCD,1974,0.72926495,919800.0
2655,East Asia & Pacific (IDA & IBRD countries),TEA,1974,0.128853539,137209513.0
2656,Togo,TGO,1974,0.76380579,266655.0
2657,Thailand,THA,1974,0.354501274,8590640.0
2658,Latin America & the Caribbean (IDA & IBRD countries),TLA,1974,0.342138305,46895003.0
2659,Timor-Leste,TLS,1974,0.136095594,24000.0
2660,Middle East & North Africa (IDA & IBRD countries),TMN,1974,0.358335535,25000697.0
2661,South Asia (IDA & IBRD),TSA,1974,0.271372219,125365099.0
2662,Sub-Saharan Africa (IDA & IBRD countries),TSS,1974,0.433450712,51200666.0
2663,Trinidad and Tobago,TTO,1974,0.070247341,7441.0
2664,Tunisia,TUN,1974,0.603871503,1362300.0
2665,Turkey,TUR,1974,0.655741926,13187320.0
2666,Tanzania,TZA,1974,0.454872342,1800000.0
2667,Uganda,UGA,1974,0.377880899,1286300.0
2668,Upper middle income,UMC,1974,0.200353691,182070444.0
2669,Uruguay,URY,1974,0.582133391,850469.0
2670,United States,USA,1974,0.871959374,68262068.0
2671,St. Vincent and the Grenadines,VCT,1974,0.052844068,140.0
2672,"Venezuela, RB",VEN,1974,0.226730938,609661.0
2673,Vietnam,VNM,1974,0.119603285,5361920.0
2674,Vanuatu,VUT,1974,0.155001912,1000.0
2675,World,WLD,1974,0.28596958,569158990.0
2676,"Yemen, Rep.",YEM,1974,0.204373965,1098298.0
2677,South Africa,ZAF,1974,0.510334165,7239600.0
2678,Zambia,ZMB,1974,0.615228024,1277501.0
2679,Zimbabwe,ZWE,1974,0.405089302,1703445.0
2680,Africa Eastern and Southern,AFE,1975,0.373171141,26181186.0
2681,Afghanistan,AFG,1975,0.62336652,3404000.0
2682,Africa Western and Central,AFW,1975,0.485549528,22091216.0
2683,Angola,AGO,1975,0.412870512,721000.0
2684,Albania,ALB,1975,0.234112085,328500.0
2685,Arab World,ARB,1975,0.289046329,18651247.0
2686,Argentina,ARG,1975,1.00518929,11780050.0
