,Country Name,Country Code,year,population,GDP,agriculturalGDP
2098,Latin America & the Caribbean (IDA & IBRD countries),TLA,1982,362272025.0,784912000000.0,9.006546552
2099,Tonga,TON,1982,93636.0,62068161.07,32.73577043
2100,South Asia (IDA & IBRD),TSA,1982,944315173.0,258869000000.0,30.73277743
2101,Sub-Saharan Africa (IDA & IBRD countries),TSS,1982,405688898.0,350308000000.0,16.70284131
2102,Trinidad and Tobago,TTO,1982,1120019.0,8140416667.0,2.388800737
2103,Tunisia,TUN,1982,6740520.0,8133401050.0,13.15460828
2104,Turkey,TUR,1982,46025411.0,64546332581.0,22.3537485
2105,Uganda,UGA,1982,13221991.0,2177500000.0,50.24110218
2106,Upper middle income,UMC,1982,1728647847.0,1725780000000.0,14.70642153
2107,St. Vincent and the Grenadines,VCT,1982,102255.0,113759203.3,11.02428118
2108,"Venezuela, RB",VEN,1982,16017570.0,67736744186.0,5.712848648
2109,Vanuatu,VUT,1982,121398.0,114501912.5,17.11873548
2110,World,WLD,1982,4592387213.0,11595900000000.0,7.029806202
2111,South Africa,ZAF,1982,30150448.0,78423059790.0,5.259943866
2112,Zambia,ZMB,1982,6265869.0,3994777778.0,13.46201986
2113,Zimbabwe,ZWE,1982,7958239.0,8539700700.0,14.80851665
2114,Africa Eastern and Southern,AFE,1983,248146290.0,166124000000.0,14.23122667
2115,Africa Western and Central,AFW,1983,169279422.0,138115000000.0,18.66153009
2116,Arab World,ARB,1983,180505967.0,419255000000.0,6.66976878
2117,United Arab Emirates,ARE,1983,1228457.0,42803323345.0,0.730600582
2118,Argentina,ARG,1983,29262049.0,103979000000.0,8.658324961
2119,Antigua and Barbuda,ATG,1983,61779.0,182144093.0,2.679306905
2120,Austria,AUT,1983,7561910.0,72121016547.0,3.412209287
2121,Burundi,BDI,1983,4497544.0,1082926304.0,53.48218721
2122,Benin,BEN,1983,4039940.0,1095348303.0,33.1576443
2123,Burkina Faso,BFA,1983,7340910.0,1600278756.0,27.61483086
2124,Bangladesh,BGD,1983,86142490.0,17609048822.0,31.04603046
2125,Bulgaria,BGR,1983,8939738.0,16563666667.0,14.47948321
2126,Bahrain,BHR,1983,396451.0,3735106383.0,1.153517516
2127,Belize,BLZ,1983,155820.0,192103186.0,18.59159983
2128,Bolivia,BOL,1983,5932812.0,5422440962.0,19.42675159
2129,Brazil,BRA,1983,129448815.0,189657000000.0,10.53331258
2130,Barbados,BRB,1983,254791.0,1236016507.0,5.454545455
2131,Brunei Darussalam,BRN,1983,212073.0,3844723142.0,0.984748704
2132,Bhutan,BTN,1983,439823.0,156687192.1,38.10902579
2133,Botswana,BWA,1983,996124.0,1172258182.0,7.971380799
2134,Chile,CHL,1983,11907955.0,20355959237.0,5.887562367
2135,China,CHN,1983,1023310000.0,230687000000.0,32.56812238
2136,Cote d'Ivoire,CIV,1983,9144940.0,6838185419.0,21.88195713
2137,Cameroon,CMR,1983,9456496.0,6870200659.0,23.19327904
2138,"Congo, Rep.",COG,1983,1940454.0,2097274290.0,7.582582583
2139,Colombia,COL,1983,28714183.0,38729822782.0,18.71389528
2140,Comoros,COM,1983,336088.0,191621958.4,29.37551356
2141,Cabo Verde,CPV,1983,300226.0,138476239.4,12.05682004
2142,Costa Rica,CRI,1983,2593015.0,3146770104.0,21.99746354
2143,Caribbean small states,CSS,1983,5687113.0,16735576444.0,5.203059317
2144,Cuba,CUB,1983,9981303.0,22204940512.0,12.27791869
2145,Cyprus,CYP,1983,694076.0,2160364071.0,7.900060927
2146,Dominica,DMA,1983,74484.0,98665191.48,18.76183419
2147,Denmark,DNK,1983,5114297.0,60644782176.0,4.031270423
2148,Dominican Republic,DOM,1983,6199657.0,9220600000.0,16.10524152
2149,East Asia & Pacific (excluding high income),EAP,1983,1429179263.0,443911000000.0,28.50900136
2150,Early-demographic dividend,EAR,1983,1715134126.0,1417560000000.0,14.91491591
2151,East Asia & Pacific,EAS,1983,1634587947.0,2087710000000.0,10.30403
2152,Ecuador,ECU,1983,8624594.0,17152483214.0,16.90084513
2153,"Egypt, Arab Rep.",EGY,1983,46728284.0,30966239814.0,19.04511278
2154,Ethiopia,ETH,1983,38142679.0,8567890821.0,54.37709178
2155,Fragile and conflict affected situations,FCS,1983,369569548.0,329970000000.0,15.81863003
2156,Finland,FIN,1983,4855787.0,50973526900.0,7.566175239
2157,Fiji,FJI,1983,685497.0,1123107276.0,16.62659634
2158,France,FRA,1983,56023775.0,559869000000.0,3.595475564
2159,"Micronesia, Fed. Sts.",FSM,1983,80630.0,106500000.0,42.15962441
2160,Gabon,GAB,1983,784056.0,3391275731.0,6.500037143
2161,Ghana,GHA,1983,12033559.0,4057275043.0,59.73059912
2162,"Gambia, The",GMB,1983,700198.0,213446562.6,32.28870165
2163,Guinea-Bissau,GNB,1983,830212.0,163577538.3,42.44116188
2164,Grenada,GRD,1983,96020.0,131803552.2,13.43497624
2165,Guatemala,GTM,1983,7462585.0,9050000400.0,25.34190606
2166,Guyana,GUY,1983,778953.0,489333333.3,19.82288828
2167,Honduras,HND,1983,4031333.0,4476697185.0,28.29657499
2168,Heavily indebted poor countries (HIPC),HPC,1983,292290400.0,102744000000.0,31.25119701
2169,IBRD only,IBD,1983,3061809639.0,2444270000000.0,16.91299592
2170,IDA & IBRD total,IBT,1983,3749764704.0,2765410000000.0,17.74236509
2171,IDA total,IDA,1983,687955065.0,315907000000.0,24.38698901
2172,IDA blend,IDB,1983,226841896.0,168565000000.0,18.99842964
2173,Indonesia,IDN,1983,158009248.0,81052283405.0,24.10491929
2174,IDA only,IDX,1983,461113169.0,144041000000.0,30.5176389
2175,India,IND,1983,749428958.0,218262000000.0,31.32414522
2176,"Iran, Islamic Rep.",IRN,1983,43636838.0,156365000000.0,11.05712918
2177,Iraq,IRQ,1983,14815653.0,40712903226.0,11.20038032
2178,Jordan,JOR,1983,2671413.0,4920407601.0,6.15358782
2179,Kenya,KEN,1983,18431760.0,5979198464.0,29.86875598
2180,Kiribati,KIR,1983,61736.0,37837837.84,19.97857143
2181,St. Kitts and Nevis,KNA,1983,42477.0,86874074.07,6.309686221
2182,"Korea, Rep.",KOR,1983,39910403.0,87760360941.0,12.62527523
2183,Latin America & Caribbean (excluding high income),LAC,1983,347792200.0,601748000000.0,10.71533825
2184,Latin America & Caribbean,LCN,1983,384527729.0,726346000000.0,9.804762922
2185,Low income,LIC,1983,242355131.0,83211373382.0,28.67659117
2186,Sri Lanka,LKA,1983,15724641.0,5167913302.0,28.4760072
2187,Lower middle income,LMC,1983,1705941229.0,872191000000.0,22.16613299
2188,Low & middle income,LMY,1983,3704198772.0,2625490000000.0,18.33243026
2189,Lesotho,LSO,1983,1452727.0,386699308.9,16.25862857
2190,Late-demographic dividend,LTE,1983,1667457285.0,1277060000000.0,17.78682774
2191,Morocco,MAR,1983,21495088.0,16251460689.0,12.62338381
2192,Mexico,MEX,1983,72709306.0,156159000000.0,5.935248646
2193,Middle income,MIC,1983,3461843641.0,2545590000000.0,17.96357199
2194,Mali,MLI,1983,7545163.0,1297751826.0,37.03897588
2195,Malta,MLT,1983,330524.0,1165771369.0,4.206410473
2196,Mongolia,MNG,1983,1823214.0,2725736633.0,18.41536439
2197,Mauritania,MRT,1983,1681859.0,1165170626.0,24.86187499
2198,Mauritius,MUS,1983,1001691.0,1090276947.0,11.47849252
2199,Malawi,MWI,1983,6737924.0,1223186840.0,38.18840906
2200,Malaysia,MYS,1983,14819430.0,30346788438.0,20.22308855
2201,Namibia,NAM,1983,1131624.0,2297400688.0,8.058677306
2202,Niger,NER,1983,6528646.0,1803099732.0,41.58055549
2203,Nigeria,NGA,1983,79414841.0,97094911791.0,14.99073289
2204,Netherlands,NLD,1983,14367070.0,153445000000.0,3.802038234
2205,Norway,NOR,1983,4128432.0,61627240831.0,2.959589198
2206,Nepal,NPL,1983,16100623.0,2447174803.0,56.52251303
2207,New Zealand,NZL,1983,3199300.0,24309279706.0,7.434642732
2208,Oman,OMN,1983,1361085.0,7932541691.0,2.93806354
2209,Pakistan,PAK,1983,86285936.0,28691889764.0,27.27320129
2210,Panama,PAN,1983,2121863.0,5923755900.0,7.234276821
2211,Philippines,PHL,1983,51408910.0,37759237658.0,19.52398096
2212,Papua New Guinea,PNG,1983,3871490.0,2562492525.0,32.67678413
2213,Pre-demographic dividend,PRE,1983,343806080.0,232642000000.0,18.81382847
2214,Puerto Rico,PRI,1983,3311138.0,17276600000.0,2.265492053
2215,Paraguay,PRY,1983,3468533.0,5673248726.0,24.78703796
2216,Rwanda,RWA,1983,5690989.0,1479688126.0,38.20267386
2217,South Asia,SAS,1983,966836458.0,274033000000.0,31.23247723
2218,Saudi Arabia,SAU,1983,11701132.0,129172000000.0,2.160712922
2219,Sudan,SDN,1983,16107613.0,8230153846.0,31.19111709
2220,Senegal,SEN,1983,6089567.0,3569356462.0,17.02754186
2221,Singapore,SGP,1983,2681061.0,17784112150.0,1.178464449
2222,Sierra Leone,SLE,1983,3619854.0,995104305.3,36.56521507
2223,El Salvador,SLV,1983,4804936.0,3506347800.0,31.18053491
2224,Somalia,SOM,1983,6618594.0,733901365.9,60.83520917
2225,Sub-Saharan Africa (excluding high income),SSA,1983,417361377.0,305028000000.0,16.50566685
2226,Sub-Saharan Africa,SSF,1983,417425712.0,305167000000.0,16.50152858
2227,Suriname,SUR,1983,362282.0,883500000.0,7.187323147
2228,Sweden,SWE,1983,8329033.0,105014000000.0,4.95513703
2229,Eswatini,SWZ,1983,652112.0,555336145.8,13.93243898
2230,Seychelles,SYC,1983,64335.0,146712850.5,7.744989425
2231,Syrian Arab Republic,SYR,1983,9938852.0,18672866242.0,21.03805379
2232,Chad,TCD,1983,4832316.0,832415806.0,38.88463485
2233,East Asia & Pacific (IDA & IBRD countries),TEA,1983,1410865643.0,443283000000.0,28.46226864
2234,Togo,TGO,1983,3026980.0,765746590.6,34.47566818
2235,Thailand,THA,1983,50173922.0,40042826244.0,20.06017393
2236,Latin America & the Caribbean (IDA & IBRD countries),TLA,1983,370377355.0,680591000000.0,9.984248137
2237,Tonga,TON,1983,93736.0,60863963.96,31.08394144
2238,South Asia (IDA & IBRD),TSA,1983,966836458.0,274033000000.0,31.23247723
2239,Sub-Saharan Africa (IDA & IBRD countries),TSS,1983,417425712.0,305167000000.0,16.50152858
2240,Trinidad and Tobago,TTO,1983,1138071.0,7763750000.0,2.131701819
2241,Tunisia,TUN,1983,6937332.0,8350176783.0,12.37804555
2242,Turkey,TUR,1983,47073470.0,61678280115.0,20.91501388
2243,Uganda,UGA,1983,13638729.0,2240333333.0,53.05758072
2244,Upper middle income,UMC,1983,1755902412.0,1637640000000.0,15.89901629
2245,Uruguay,URY,1983,2973048.0,5102281256.0,13.40118019
2246,St. Vincent and the Grenadines,VCT,1983,103035.0,122255349.6,10.38344837
2247,"Venezuela, RB",VEN,1983,16443128.0,67556279070.0,6.117999807
2248,Vanuatu,VUT,1983,124213.0,117389554.2,23.54907844
2249,World,WLD,1983,4674330282.0,11823700000000.0,6.896791935
2250,South Africa,ZAF,1983,30993762.0,87415851376.0,4.106171065
2251,Zambia,ZMB,1983,6481907.0,3216307692.0,14.19927294
2252,Zimbabwe,ZWE,1983,8254746.0,7764067000.0,9.923921316
2253,Africa Eastern and Southern,AFE,1984,255530063.0,151840000000.0,15.56917302
2254,Africa Western and Central,AFW,1984,173991851.0,114263000000.0,21.13632056
2255,Arab World,ARB,1984,186035280.0,425904000000.0,7.197173349
2256,United Arab Emirates,ARE,1984,1293970.0,41807954236.0,0.84247151
2257,Argentina,ARG,1984,29737097.0,79092001998.0,8.345976837
2258,Antigua and Barbuda,ATG,1984,61784.0,208372846.3,2.037322575
2259,Austria,AUT,1984,7561434.0,67985344887.0,3.582349704
2260,Burundi,BDI,1984,4621096.0,987143931.2,54.65985733
2261,Benin,BEN,1984,4156819.0,1051133927.0,33.31156053
2262,Burkina Faso,BFA,1984,7531239.0,1459880019.0,28.4988398
2263,Bangladesh,BGD,1984,88416529.0,18920840000.0,34.69863208
2264,Bulgaria,BGR,1984,8960679.0,17594944444.0,15.81262294
2265,Bahrain,BHR,1984,407233.0,3905585106.0,1.116785836
2266,"Bahamas, The",BHS,1984,229913.0,2041100000.0,2.043016021
2267,Belize,BLZ,1984,160341.0,214381949.0,17.72873329
2268,Bolivia,BOL,1984,6054126.0,6169501038.0,21.54339174
2269,Brazil,BRA,1984,132383569.0,188340000000.0,11.59575917
2270,Barbados,BRB,1984,255493.0,1346890071.0,5.138427464
2271,Brunei Darussalam,BRN,1984,218176.0,3782523088.0,1.065873459
2272,Bhutan,BTN,1984,451471.0,160459970.5,38.46886328
2273,Botswana,BWA,1984,1031439.0,1240796365.0,6.89302008
2274,Chile,CHL,1984,12078137.0,19622527480.0,7.146472304
2275,China,CHN,1984,1036825000.0,259947000000.0,31.53969556
2276,Cote d'Ivoire,CIV,1984,9530103.0,6841638715.0,24.13447098
2277,Cameroon,CMR,1984,9757849.0,7311937457.0,21.97183072
2278,"Congo, Rep.",COG,1984,1996994.0,2193581366.0,6.91704747
2279,Colombia,COL,1984,29331230.0,38253120738.0,17.40892977
2280,Comoros,COM,1984,345455.0,184697210.0,29.37648692
2281,Cabo Verde,CPV,1984,306140.0,132019065.0,11.85648906
2282,Costa Rica,CRI,1984,2664220.0,3660476459.0,21.20790696
2283,Caribbean small states,CSS,1984,5751508.0,15982827317.0,4.846900988
2284,Cuba,CUB,1984,10031651.0,24039383608.0,12.35176141
2285,Cyprus,CYP,1984,697715.0,2278248953.0,8.942722755
2286,Dominica,DMA,1984,73846.0,109157070.7,18.27027164
2287,Denmark,DNK,1984,5111619.0,59105236854.0,4.653382412
2288,Dominican Republic,DOM,1984,6331760.0,11594000000.0,16.51716491
2289,East Asia & Pacific (excluding high income),EAP,1984,1451901724.0,480980000000.0,28.01988726
2290,Early-demographic dividend,EAR,1984,1758863284.0,1407910000000.0,14.96884909
2291,East Asia & Pacific,EAS,1984,1659196213.0,2235770000000.0,10.19505497
2292,Ecuador,ECU,1984,8843463.0,16912515183.0,18.61334038
2293,"Egypt, Arab Rep.",EGY,1984,47968643.0,33971188992.0,18.10759494
2294,Ethiopia,ETH,1984,39374346.0,8096302367.0,47.89825837
2295,Fragile and conflict affected situations,FCS,1984,378570396.0,297454000000.0,16.93395198
2296,Finland,FIN,1984,4881803.0,52888800950.0,7.242798354
2297,Fiji,FJI,1984,700478.0,1177997414.0,13.90065083
2298,France,FRA,1984,56337675.0,530684000000.0,3.358980524
2299,Gabon,GAB,1984,805117.0,3561451562.0,6.104613803
2300,Ghana,GHA,1984,12405659.0,4412279843.0,49.24286945
2301,"Gambia, The",GMB,1984,725688.0,177338801.9,28.00503461
2302,Guinea-Bissau,GNB,1984,851276.0,138478900.6,41.31734359
2303,Grenada,GRD,1984,98472.0,145533310.7,12.99707562
2304,Guatemala,GTM,1984,7669863.0,9470000100.0,25.62627111
2305,Guyana,GUY,1984,775217.0,437631605.3,20.86590374
2306,Honduras,HND,1984,4154864.0,4915311846.0,25.71563115
2307,Heavily indebted poor countries (HIPC),HPC,1984,299959455.0,102610000000.0,31.16419536
2308,IBRD only,IBD,1984,3118212761.0,2489670000000.0,17.11590237
2309,IDA & IBRD total,IBT,1984,3825225748.0,2781860000000.0,18.07497099
2310,IDA total,IDA,1984,707012987.0,291269000000.0,26.29996087
2311,IDA blend,IDB,1984,233765810.0,144656000000.0,21.3896055
2312,Indonesia,IDN,1984,161523353.0,84853699994.0,23.45609892
2313,IDA only,IDX,1984,473247177.0,144684000000.0,30.97019393
2314,India,IND,1984,766833411.0,212158000000.0,30.14679253
2315,"Iran, Islamic Rep.",IRN,1984,45472792.0,162277000000.0,12.30788564
2316,Iraq,IRQ,1984,15190396.0,46938387097.0,13.34556625
2317,Jordan,JOR,1984,2784457.0,4966710013.0,5.117191182
2318,Kenya,KEN,1984,19146403.0,6191437070.0,29.50989774
2319,Kiribati,KIR,1984,62745.0,41246160.6,27.63829787
2320,St. Kitts and Nevis,KNA,1984,42198.0,98603703.7,6.648386733
2321,"Korea, Rep.",KOR,1984,40405956.0,97510235986.0,11.87256096
2322,Latin America & Caribbean (excluding high income),LAC,1984,355331567.0,608107000000.0,11.05370603
2323,Latin America & Caribbean,LCN,1984,392750803.0,726511000000.0,10.02781397
2324,Low income,LIC,1984,248343146.0,81354406548.0,28.66996986
2325,Sri Lanka,LKA,1984,15948501.0,6043474843.0,28.85648932
2326,Lower middle income,LMC,1984,1748404026.0,861170000000.0,22.39792359
2327,Low & middle income,LMY,1984,3779008675.0,2655310000000.0,18.64357591
2328,Lesotho,LSO,1984,1489685.0,333158476.2,15.21385074
2329,Late-demographic dividend,LTE,1984,1691255626.0,1333630000000.0,18.18313527
2330,Morocco,MAR,1984,22002641.0,14824728528.0,12.12317088
2331,Mexico,MEX,1984,74352631.0,184261000000.0,6.422011309
2332,Middle income,MIC,1984,3530665529.0,2577450000000.0,18.29348699
2333,Mali,MLI,1984,7694857.0,1232922697.0,36.69367364
2334,Malta,MLT,1984,330593.0,1101828569.0,4.311577475
2335,Mongolia,MNG,1984,1871089.0,2098734600.0,17.20092907
2336,Mauritania,MRT,1984,1730737.0,1074373735.0,21.06454347
2337,Mauritius,MUS,1984,1012221.0,1040557089.0,12.08913649
2338,Malawi,MWI,1984,6964613.0,1208008985.0,37.65749898
2339,Malaysia,MYS,1984,15192300.0,33943505718.0,20.34569441
2340,Namibia,NAM,1984,1162282.0,1951229618.0,7.933240462
2341,Niger,NER,1984,6719310.0,1461243212.0,35.7713392
2342,Nigeria,NGA,1984,81448757.0,73484359521.0,18.30836066
2343,Netherlands,NLD,1984,14424211.0,143913000000.0,3.778285498
2344,Norway,NOR,1984,4140099.0,62057955033.0,3.070963462
2345,Nepal,NPL,1984,16477488.0,2581207388.0,57.29880913
2346,New Zealand,NZL,1984,3227100.0,21665975319.0,8.31159507
2347,Oman,OMN,1984,1431066.0,8821366532.0,2.921001674
2348,Pakistan,PAK,1984,89213708.0,31151825467.0,24.90459788
2349,Panama,PAN,1984,2170330.0,6183387100.0,6.757089492
2350,Philippines,PHL,1984,52827047.0,35730202751.0,21.68529695
2351,Papua New Guinea,PNG,1984,3975950.0,2552526263.0,37.36757042
2352,Pre-demographic dividend,PRE,1984,352822095.0,212229000000.0,21.37158662
2353,Puerto Rico,PRI,1984,3344190.0,19162600000.0,1.798294595
2354,Paraguay,PRY,1984,3571275.0,4502462807.0,26.41778814
2355,Rwanda,RWA,1984,5902847.0,1587412957.0,40.83752643
2356,South Asia,SAS,1984,989728262.0,272758000000.0,30.26232662
2357,Saudi Arabia,SAU,1984,12418836.0,119625000000.0,2.756440179
2358,Sudan,SDN,1984,16657956.0,9701357143.0,28.60645418
2359,Senegal,SEN,1984,6277420.0,3485165161.0,18.42825824
2360,Singapore,SGP,1984,2732221.0,19749361098.0,1.069963384
2361,Sierra Leone,SLE,1984,3707513.0,1087471862.0,38.57849423
2362,El Salvador,SLV,1984,4871041.0,3661683400.0,28.94212536
2363,Somalia,SOM,1984,6614713.0,788307213.4,65.13270498
2364,Sub-Saharan Africa (excluding high income),SSA,1984,429457197.0,266489000000.0,18.20186499
2365,Sub-Saharan Africa,SSF,1984,429521914.0,266635000000.0,18.1951081
2366,Suriname,SUR,1984,364722.0,864000000.0,7.75462963
2367,Sweden,SWE,1984,8336605.0,109201000000.0,4.946116246
2368,Eswatini,SWZ,1984,675240.0,494475699.9,17.77930089
2369,Seychelles,SYC,1984,64717.0,151313242.0,6.450706863
2370,Syrian Arab Republic,SYR,1984,10293048.0,19195414013.0,19.33184678
2371,Chad,TCD,1984,4957561.0,919103735.3,32.57154094
2372,East Asia & Pacific (IDA & IBRD countries),TEA,1984,1433295157.0,480300000000.0,27.9739563
2373,Togo,TGO,1984,3140840.0,718148959.6,33.46080359
2374,Thailand,THA,1984,51094870.0,41797592963.0,17.57385642
2375,Latin America & the Caribbean (IDA & IBRD countries),TLA,1984,378506071.0,676615000000.0,10.2542988
2376,Tonga,TON,1984,93793.0,64248354.54,32.508776
2377,South Asia (IDA & IBRD),TSA,1984,989728262.0,272758000000.0,30.26232662
2378,Sub-Saharan Africa (IDA & IBRD countries),TSS,1984,429521914.0,266635000000.0,18.1951081
2379,Trinidad and Tobago,TTO,1984,1155083.0,7757083333.0,1.326744373
2380,Tunisia,TUN,1984,7135265.0,8254891864.0,14.21152767
2381,Turkey,TUR,1984,48114158.0,59989909458.0,21.2014311
2382,Uganda,UGA,1984,14082870.0,3615647477.0,49.7566803
2383,Upper middle income,UMC,1984,1782261503.0,1688830000000.0,16.39932382
2384,Uruguay,URY,1984,2992250.0,4850241442.0,14.62802845
2385,St. Vincent and the Grenadines,VCT,1984,103776.0,135024987.8,12.1493707
2386,"Venezuela, RB",VEN,1984,16876703.0,60010285714.0,4.95324611
2387,Vanuatu,VUT,1984,127058.0,144482515.4,25.0959057
2388,World,WLD,1984,4755996689.0,12255600000000.0,6.778061338
2389,South Africa,ZAF,1984,31841588.0,77344092907.0,4.434550936
2390,Zambia,ZMB,1984,6701547.0,2739444444.0,14.5447171
2391,Zimbabwe,ZWE,1984,8562259.0,6352125900.0,13.43657247
2392,Africa Eastern and Southern,AFE,1985,263161451.0,135636000000.0,19.19521039
2393,Africa Western and Central,AFW,1985,178826553.0,116507000000.0,21.22448444
2394,Arab World,ARB,1985,191650328.0,424933000000.0,8.263136574
2395,United Arab Emirates,ARE,1985,1366165.0,40603650232.0,0.925826535
2396,Argentina,ARG,1985,30216284.0,88416668900.0,7.634307257
2397,Antigua and Barbuda,ATG,1985,61785.0,240923924.8,2.12784596
2398,Austria,AUT,1985,7564985.0,69386774408.0,3.135164806
2399,Burundi,BDI,1985,4750832.0,1149979286.0,55.95197095
2400,Benin,BEN,1985,4278502.0,1045712703.0,31.54554889
2401,Burkina Faso,BFA,1985,7727908.0,1552493068.0,33.90416781
2402,Bangladesh,BGD,1985,90764180.0,22278423077.0,33.00673157
2403,Bulgaria,BGR,1985,8960547.0,17155421053.0,11.86858228
2404,Bahrain,BHR,1985,419428.0,3651861702.0,1.194377686
2405,"Bahamas, The",BHS,1985,234579.0,2320699900.0,1.904597833
2406,Belize,BLZ,1985,164918.0,212643742.7,17.36599226
2407,Bolivia,BOL,1985,6179460.0,5377277407.0,19.01563632
2408,Brazil,BRA,1985,135274083.0,210880000000.0,11.10460944
2409,Barbados,BRB,1985,256260.0,1409536121.0,4.867724868
2410,Brunei Darussalam,BRN,1985,224440.0,3523612563.0,1.212543374
2411,Bhutan,BTN,1985,464264.0,163272314.8,39.48620121
2412,Botswana,BWA,1985,1069585.0,1114764007.0,5.921874632
2413,Chile,CHL,1985,12257238.0,17702885394.0,7.468744962
2414,China,CHN,1985,1051040000.0,309488000000.0,27.93435752
2415,Cote d'Ivoire,CIV,1985,9918204.0,6977650069.0,26.53757892
2416,Cameroon,CMR,1985,10070806.0,8544809794.0,20.59052903
2417,"Congo, Rep.",COG,1985,2054308.0,2160872541.0,7.447436135
2418,Colombia,COL,1985,29951194.0,34894411352.0,16.9906943
2419,Comoros,COM,1985,355337.0,196726077.1,29.3762234
2420,Cabo Verde,CPV,1985,311668.0,137728155.2,12.98960838
2421,Costa Rica,CRI,1985,2736719.0,3919203960.0,18.86663184
